audio_metadata_tag_entity_overrides_tables	0
metadata_tag	entity_type	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Matched_Pain				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Matched_Pain	Battle_Individual_Vocalisation_Elf_Male_Matched_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Roar	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Matched_Roar				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Roar	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Matched_Roar	Battle_Individual_Vocalisation_Elf_Male_Matched_Roar		Campaign_Individual_Vocalisation_Elf_Male_Roar	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Scream	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Matched_Scream				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Matched_Scream	Battle_Individual_Vocalisation_Elf_Male_Matched_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Melee_Swing	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Melee_Swing	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Melee_Swing				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Melee_Swing	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Melee_Swing		Campaign_Individual_Vocalisation_Elf_Male_Melee_Swing	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Melee_Swing	Battle_Individual_Vocalisation_Elf_Male_Melee_Swing_LH		Campaign_Individual_Vocalisation_Elf_Male_Melee_Swing	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Pain	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Pain	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Pain				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_High_Default_Pain		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Pain	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Pain	Battle_Individual_Vocalisation_Elf_Male_Pain		Campaign_Individual_Vocalisation_Elf_Male_Pain	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Push_Pull	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Push_Pull	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Pull_Push				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Push_Pull	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Push_Pull	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Pull_Push	Battle_Individual_Vocalisation_Elf_Male_Push_Pull		Campaign_Individual_Vocalisation_Elf_Male_Push_Pull	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Roar	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Roar	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Roar		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Roar				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_High_Default_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Roar	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Roar		Campaign_Individual_Vocalisation_Elf_Male_Roar	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Roar	Battle_Individual_Vocalisation_Elf_Male_Roar_LH		Campaign_Individual_Vocalisation_Elf_Male_Roar	
wh2_def_elf_male_Lokhir_LORD	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Lokhir_Scream	
wh2_def_elf_male_Malekith_LORD	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Malekith_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream_Malekith	
wh2_def_elf_male_default	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_def_elf_male_default_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_def_elf_male_default_LORD	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_dlc10_def_doomfire_warlocks	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_Dark_Default_Scream	
wh2_hef_elf_male_default	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_default_LORD	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh2_hef_elf_male_phoenix_guard	Vocalisation_Elf_Male_Scream				
wh2_hef_elf_male_tyrion_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Male_High_Default_Scream	
wh_dlc_wef_elf_male	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh_dlc_wef_elf_male_LH	Vocalisation_Elf_Male_Scream	Battle_Individual_Vocalisation_Elf_Male_Scream		Campaign_Individual_Vocalisation_Elf_Male_Scream	
wh2_dlc11_cst_deck_dropper_bat	Vocalisation_Fell_Bat_Melee_Attack	Battle_Individual_Vocalisation_Deck_Dropper_Bat_Melee_Swing			
wh2_dlc11_cst_deck_dropper_bat	Vocalisation_Fell_Bat_Pain	Battle_Individual_Vocalisation_Deck_Dropper_Bat_Pain			
wh2_dlc11_cst_deck_dropper_bat	Vocalisation_Fell_Bat_Scream	Battle_Individual_Vocalisation_Deck_Dropper_Bat_Scream			
wh_goblin_LH	Vocalisation_Goblin_Melee_Swing	Battle_Individual_Vocalisation_Goblin_Melee_Swing_LH		Campaign_Individual_Vocalisation_Goblin_Melee_Swing	
wh_goblin_LH	Vocalisation_Goblin_Roar	Battle_Individual_Vocalisation_Goblin_Roar_LH		Campaign_Individual_Vocalisation_Goblin_Roar	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_def_elf_female_default_LORD	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_dlc10_def_elf_female_sisters_of_slaughter	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Death	
wh2_dlc11_cst_Aranessa_LORD	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Aranessa_Death		Campaign_Individual_Vocalisation_Aranessa_Death	
wh2_dlc11_cst_Fleet_Ad_female_LORD	Vocalisation_Humanoid_Female_Death	Play_Battle_Individual_Vocalisation_FA_Female_Death		Campaign_Individual_Vocalisation_FA_Female_Death	
wh2_dlc11_cst_fleet_captain_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Vampire_fleet_Captain_Death		Campaign_Individual_Vocalisation_Vampire_Fleet_Captain_Female_Death	
wh2_dlc_tmb_khalida_LORD	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Khalida_Death		Campaign_Individual_Vocalisation_Khalida_Death	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh2_hef_female_Alarielle_LORD	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_High_Default_Death		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Death	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Elf_Female_Death		Campaign_Individual_Vocalisation_Elf_Female_Death	
wh_human_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Human_Female_Death		Campaign_Individual_Vocalisation_Human_Female_Death	
wh_vampire_female	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Death	Battle_Individual_Vocalisation_Vampire_Female_Death		Campaign_Individual_Vocalisation_Vampire_Female_Death	
