special_ability_phases_tables	33
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_range_mod	ability_recharge_change	hp_change_frequency	heal_amount_duplicate	damage_chance	damage_amount	max_damaged_entities	heal_amount	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies	replenish_ammo	composite_scene_group
50	positive	wh_main_spell_light_bironas_timewarp_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_bironas_timewarp	wh_main_spell_light_bironas_timewarp	-1	false	true	true	0	
22	positive	wh_main_spell_light_light_of_battle		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle	-1	false	true	true	0	
44	positive	wh_main_spell_light_light_of_battle_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle	-1	false	true	true	0	
20	negative	wh_main_spell_light_net_of_amyntok		false	true	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_net_of_amyntok	wh_main_spell_light_net_of_amyntok	-1	false	true	true	0	
20	negative	wh_main_spell_light_net_of_amyntok_upgraded		false	true	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_net_of_amyntok	wh_main_spell_light_net_of_amyntok	-1	false	true	true	0	
22	positive	wh_main_spell_light_phas_protection		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection	-1	false	true	true	0	
22	positive	wh_main_spell_light_phas_protection_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection	-1	false	true	true	0	
22	negative	wh_main_spell_lil_waaagh_curse_of_da_bad_moon		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
44	negative	wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
24	negative	wh_main_spell_lil_waaagh_gorkll_fix_it		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_gorkll_fix_it	wh_main_spell_lil_waaagh_gorkll_fix_it	-1	false	true	true	0	
25	negative	wh_main_spell_lil_waaagh_itchy_nuisance		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_itchy_nuisance	wh_main_spell_lil_waaagh_itchy_nuisance	-1	false	true	true	0	
41	positive	wh_main_spell_lil_waaagh_night_shroud		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_night_shroud	wh_main_spell_lil_waaagh_night_shroud	-1	false	true	true	0	
82	positive	wh_main_spell_lil_waaagh_night_shroud_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_night_shroud	wh_main_spell_lil_waaagh_night_shroud	-1	false	true	true	0	
19	positive	wh_main_spell_lil_waaagh_sneaky_stabbin		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_lil_waaagh_sneaky_stabbin	wh_main_spell_lil_waaagh_sneaky_stabbin	-1	false	true	true	0	
8	negative	wh_main_spell_metal_final_transmutation		false	false	false	0	0	0	1	0	0.6	144	1	0	false	0	0	false	0		wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation	-1	false	true	true	0	
16	negative	wh_main_spell_metal_final_transmutation_upgraded		false	false	false	0	0	0	1	0	0.6	144	1	0	false	0	0	false	0		wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation	-1	false	true	true	0	
44	positive	wh_main_spell_metal_glittering_robe		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_glittering_robe	wh_main_spell_metal_glittering_robe	-1	false	true	true	0	
44	positive	wh_main_spell_metal_glittering_robe_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_glittering_robe	wh_main_spell_metal_glittering_robe	-1	false	true	true	0	
44	negative	wh_main_spell_metal_plague_of_rust		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust	-1	false	true	true	0	
44	negative	wh_main_spell_metal_plague_of_rust_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_plague_of_rust	wh_main_spell_metal_plague_of_rust	-1	false	true	true	0	
38	negative	wh_main_spell_metal_transmutation_of_lead		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_transmutation_of_lead	wh_main_spell_metal_transmutation_of_lead	-1	false	true	true	0	
38	negative	wh_main_spell_metal_transmutation_of_lead_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_metal_transmutation_of_lead	wh_main_spell_metal_transmutation_of_lead	-1	false	true	true	0	
32	negative	wh_main_spell_vampires_curse_of_years		false	false	false	0	0	15	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_vampires_curse_of_years	wh_main_spell_vampires_curse_of_years	-1	false	true	true	0	
18	positive	wh_main_spell_vampires_invocation_of_nehek		false	false	false	0	0	0	0.5	24	0	0	0	24	true	0	0	false	0		wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_invocation_of_nehek	-1	false	true	true	0	
18	positive	wh_main_spell_vampires_invocation_of_nehek_upgraded		false	false	false	0	0	0	0.5	24	0	0	0	24	true	0	0	false	0		wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_invocation_of_nehek	-1	false	true	true	0	
29	positive	wh_main_spell_vampires_vanhels_danse_macabre		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre	-1	false	true	true	0	
29	positive	wh_main_spell_vampires_vanhels_danse_macabre_upgraded		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre	-1	false	true	true	0	
-1	positive	wh_main_unit_abilities_black_nimbus		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all		-1	false	true	true	0	
-1	positive	wh_main_unit_abilities_black_scythes		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack		-1	false	true	true	0	
18	positive	wh_main_unit_abilities_blooood		false	false	false	-0.18	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
15	positive	wh_main_unit_abilities_boom		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
44	positive	wh_main_unit_abilities_entrenchment		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_main_unit_abilities_entrenchment	-1	false	true	true	0	
13	positive	wh_main_unit_abilities_killing_blow		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
-1	positive	wh_main_unit_abilities_unholy_vigour		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	10		wh_main_generic_buff_defence_attack		-1	false	true	true	0	
10	negative	wh_main_unit_contact_morale		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh_main_unit_contact_overhead_morale		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
10	negative	wh_main_unit_contact_poison		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_main_unit_passive_frenzy		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
-1	positive	wh_main_unit_passive_regeneration		false	false	false	0	0	0	0.5	2	0	0	0	2	false	0	0	false	0				-1	false	true	true	0	
5	negative	wh_main_unit_passive_unbinding_critical		false	false	false	0	0	0	0.2	0	1	1000	10	0	false	0	0	false	0		wh_main_bound_entity_energy_large		-1	false	true	true	0	
75	negative	wh_main_unit_passive_unbinding_feral_cold_ones		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
75	negative	wh_main_unit_passive_unbinding_skeleton_warriors		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
129	negative	wh_main_unit_passive_unbinding_zombie		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
-1	negative	wh_main_unit_passive_unstable		false	false	false	0	0	0	1	0	1	12	1	0	false	0	0	false	0		wh_main_generic_crumble		-1	false	true	true	0	
-1	negative	wh_main_unit_passive_unstable_mark_ii		false	false	false	0	0	0	0.2	0	1	72	5	0	false	0	0	false	0		wh_main_generic_crumble_II		-1	false	true	true	0	
-1	positive	wh_main_unit_passive_war_paint		false	false	false	0	0	0	0	0	0	0	0	0	false	0	0	false	0		wh_main_generic_ward_save_magic_passive		-1	false	true	true	0	
16	positive	wh_main_weapon_abilities_axe_of_dargo		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_banner	wh_ability_negative_one_shot	-1	false	true	true	0	
17	positive	wh_main_weapon_abilities_charmed_shield		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	false	true	true	0	
36	positive	wh_main_weapon_abilities_filth_mace		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0	wh_main_unit_contact_poison	wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
39	positive	wh_main_weapon_abilities_ghal_maraz		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
18	positive	wh_main_weapon_abilities_gitsnik		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
50	positive	wh_main_weapon_abilities_hellfire_sword		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	10		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
25	negative	wh_main_weapon_abilities_helm_of_discord		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence_attack	wh_ability_negative	-1	false	true	true	0	
33	positive	wh_main_weapon_abilities_runefang		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
40	positive	wh_main_weapon_abilities_sword_of_anti_heroes		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
50	negative	wh_main_weapon_abilities_the_hammer_of_karak_drazh		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_morale_attack_banner	wh_ability_negative_one_shot	-1	false	true	true	0	
41	positive	wh_main_weapon_abilities_the_mace_of_helsturm		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	10		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	false	true	true	0	
39	positive	wh_main_weapon_abilities_the_reikland_runefang		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
38	negative	wh_main_weapon_abilities_the_sword_of_couronne		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	false	true	true	0	
9	negative	wh_main_weapon_abilities_tormentor_sword		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	false	true	true	0	
-1	positive	wh_main_weapon_passive_chaos_tomb_blade		false	false	false	0	0	0	0.5	4	0	0	0	4	true	0	0	false	0		wh_main_generic_hp_regen_passive		-1	false	true	true	0	
-1	negative	wh_main_weapon_passive_glittering_scales		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_weapon_passive_glittering_scales		-1	false	true	true	0	
-1	positive	wh_main_weapon_passive_sword_of_unholy_power		false	false	false	0	0	0	0	0	0	0	-1	0	false	0.120000005	20	false	0				-1	false	true	true	0	
-1	negative	wh_main_weapon_passive_warrior_bane		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack_passive		-1	false	true	true	0	
-1	positive	wh_pro01_item_passive_rune_helm_of_zhufbar		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_buff_defence_morale_passive	wh_ability_positive	-1	false	true	true	0	
16	negative	wh_pro01_lord_abilities_flash_bomb		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_debuff_attack		-1	false	true	true	0	
32	positive	wh_pro01_lord_passive_grombrindal_has_no_fear		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
26	positive	wh_pro01_weapon_abilities_rune_axe_of_grombrindal		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_attack	wh_ability_positive	-1	false	true	true	0	
26	positive	wh_pro02_item_abilities_blood_chalice_of_bathori		false	false	false	-0.36	0	0	0.5	48	0	0	0	48	false	0	0	false	0		wh_main_generic_hp_regen	wh_main_item_abilities_potion_of_healing	-1	false	true	true	0	
134	negative	wh_pro03_unit_passive_unbinding_krell		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
268	negative	wh_pro03_unit_passive_unbinding_krell_upgraded		false	false	false	0	0	0	1	0	1	4	1	0	false	0	0	false	0		wh_main_bound_entity_energy_small		-1	false	true	true	0	
22	positive	wh_pro04_unit_abilities_enrage		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc05_mammoth_phase	wh_ability_positive	-1	false	true	true	0	
38	positive	wh_pro04_unit_abilities_loecs_shroud		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0				-1	false	true	true	0	
12	positive	wh_pro04_unit_abilities_warp_gaze		false	true	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc08_ability_warp_gaze	wh_ability_negative	-1	false	true	true	0	
41	positive	wh_pro04_unit_passive_apocalyptic_charge		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc08_apocaliptic_charge_banner_buff	wh_main_character_abilities_foe_seeker	-1	false	true	true	0	
-1	positive	wh_pro04_unit_passive_guardian		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all		-1	false	true	true	0	
44	positive	wh_pro04_unit_passive_soul_devourer		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_dlc08_ability_soul_devourer		-1	false	true	true	0	
-1	positive	wh_pro04_unit_passive_wildfire_aura		false	false	false	0	0	0	0	0	0	0	-1	0	false	0	0	false	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	false	true	true	0	
