variants_tables	6
variant_name	tech_folder	variant_filename	low_poly_filename	mount_scale	scale	scale_variation	super_low_poly_filename
wh_emp_state_troops_handgunners		emp_state_troops_handgunners	hu1\emp\low_poly\emp_state_troops_handgunners_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops_spear_and_shieldmen		emp_state_troops_spear_and_shieldmen	hu1\emp\low_poly\emp_state_troops_spear_shield_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops_spearmen		emp_state_troops_spearmen	hu1\emp\low_poly\emp_state_troops_spearmen_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_state_troops_sword_and_shieldmen		emp_state_troops_sword_and_shieldmen	hu1\emp\low_poly\empire_state_troops_sword_shield_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_emp_steam_tank_turret		emp_steam_tank_turret		1	1	0.050000004	
wh_emp_warhorse		emp_warhorse	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0.050000004	
wh_emp_warhorse_armoured		emp_warhorse_armoured	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0.050000004	
wh_emp_warhorse_armoured_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_warhorse_armoured	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0	
wh_emp_warhorse_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_warhorse	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0	
wh_emp_warhorse_luminark		emp_warhorse_armoured_luminark	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0	
wh_emp_warhorse_reiksguard		emp_warhorse_reiksguard	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0.050000004	
wh_grn_arachnarok	VariantMeshes\wh_variantmodels\sp1\grn\grn_arachnorok\tech	grn_arachnarok		1	4	0	
wh_grn_arachnarok_forest_goblin_archer		grn_arachnarok_forest_goblin_archer	hu5\grn\grn_forest_goblin\low_poly\grn_forest_goblin_archer_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_arachnarok_forest_goblin_spearman		grn_arachnarok_forest_goblin_spearman	hu5\grn\grn_forest_goblin\low_poly\grn_forest_goblin_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_black_orcs		grn_black_orcs	hu2\grn\grn_orc_black\low_poly\grn_orc_black_lowlod	1	1.15	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_boar_chariot_orc_driver		grn_boar_chariot_orc_driver		1	1	0.050000004	
wh_grn_boar_chariot_orc_rider		grn_boar_chariot_orc_spearman		1	1	0.050000004	
wh_grn_ch_azhag		grn_ch_azhag		1	1.3	0.050000004	
wh_grn_ch_goblin_big_boss_spear		grn_goblin_big_boss_spear		1	1.2	0.050000004	
wh_grn_ch_goblin_bigboss_campaign_01		grn_goblin_bigboss_campaign_01		1	1.2	0.050000004	
wh_grn_ch_goblin_bigboss_campaign_02		grn_goblin_bigboss_campaign_02		1	1.2	0.050000004	
wh_grn_ch_goblin_bigboss_campaign_03		grn_goblin_bigboss_campaign_03		1	1.2	0.050000004	
wh_grn_ch_goblin_great_shaman		grn_goblin_great_shaman		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_01		grn_goblin_great_shaman_campaign_01		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_02		grn_goblin_great_shaman_campaign_02		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_03		grn_goblin_great_shaman_campaign_03		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_04		grn_goblin_great_shaman_campaign_04		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_05		grn_goblin_great_shaman_campaign_05		1	1.15	0.050000004	
wh_grn_ch_goblin_great_shaman_campaign_06		grn_goblin_great_shaman_campaign_06		1	1.15	0.050000004	
wh_grn_ch_grimgor		grn_ch_grimgor		1	1.4	0.050000004	
wh_grn_ch_night_goblin_shaman		grn_night_goblin_shaman	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_lowlod	1	1.15	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_ch_night_goblin_shaman_campaign_01		grn_night_goblin_shaman_campaign_01		1	1.15	0.050000004	
wh_grn_ch_night_goblin_shaman_campaign_02		grn_night_goblin_shaman_campaign_02		1	1.15	0.050000004	
wh_grn_ch_night_goblin_shaman_campaign_03		grn_night_goblin_shaman_campaign_03		1	1.15	0.050000004	
wh_grn_ch_night_goblin_shaman_campaign_04		grn_night_goblin_shaman_campaign_04		1	1.15	0.050000004	
wh_grn_ch_night_goblin_shaman_campaign_05		grn_night_goblin_shaman_campaign_05		1	1.15	0.050000004	
wh_grn_ch_night_goblin_shaman_campaign_06		grn_night_goblin_shaman_campaign_06		1	1.15	0.050000004	
wh_grn_ch_orc_shaman		grn_orc_shaman		1	1.2	0.050000004	
wh_grn_ch_orc_shaman_campaign_01		grn_orc_shaman_campaign_01		1	1.2	0.050000004	
wh_grn_ch_orc_shaman_campaign_02		grn_orc_shaman_campaign_02		1	1.2	0.050000004	
wh_grn_ch_orc_shaman_campaign_03		grn_orc_shaman_campaign_03		1	1.2	0.050000004	
wh_grn_ch_orc_shaman_campaign_04		grn_orc_shaman_campaign_04		1	1.2	0.050000004	
wh_grn_ch_orc_warboss		grn_orc_warbosses		1	1.2	0.050000004	
wh_grn_ch_orc_warboss_campaign_01		grn_orc_warbosses_campaign_01		1	1.2	0.050000004	
wh_grn_ch_orc_warboss_campaign_02		grn_orc_warbosses_campaign_02		1	1.2	0.050000004	
wh_grn_ch_orc_warboss_campaign_03		grn_orc_warbosses_campaign_03		1	1.2	0.050000004	
wh_grn_ch_orc_warboss_campaign_04		grn_orc_warbosses_campaign_04		1	1.2	0.050000004	
wh_grn_ch_orc_warboss_campaign_05		grn_orc_warbosses_campaign_05		1	1.2	0.050000004	
wh_grn_forest_goblins		grn_forest_goblins	hu5\grn\grn_forest_goblin\low_poly\grn_forest_goblin_lowlod	1	0.8999999	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_forest_goblins_bow		grn_forest_goblins_bow	hu5\grn\grn_forest_goblin\low_poly\grn_forest_goblin_archer_lowlod	1	0.8999999	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_giant		grn_giant		1	1	0	
wh_grn_giant_spider	VariantMeshes\wh_variantmodels\sp1\grn\grn_giant_spider\body\tech	grn_giant_spider	sp1\grn\grn_giant_spider\low_poly\grn_giant_spider_lowlod	1	0.8999999	0.050000004	
wh_grn_giant_tall_roff		grn_giant		1	1.2	0	
wh_grn_giant_wolf	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_lowlod	1	1	0.050000004	
wh_grn_giant_wolf_armoured	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf_armoured	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_lowlod	1	1.15	0.050000004	
wh_grn_goblin_bowmen		grn_goblin_bowmen	hu5\grn\grn_goblin\low_poly\grn_goblin_archer_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_goblin_spearmen		grn_goblin_spearmen	hu5\grn\grn_goblin\low_poly\grn_goblin_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_goblins		grn_goblins	hu5\grn\grn_goblin\low_poly\grn_goblin_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_nightgoblin_archers		grn_nightgoblin_archers	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_archer_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_nightgoblin_fanatics		grn_nightgoblin_fanatics	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_nightgoblins		grn_nightgoblins	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_lowlod	1	1	0.050000004	hu5/grn/grn_goblin/low_poly/goblin_super_imposter
wh_grn_orc_boyz		grn_orc_boyz	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_orc_boyz_arrer_boyz		grn_orc_arrer_boyz	hu2\grn\grn_orc_boyz\imposter\grn_orc_arrer_boyz_imposter	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_orc_boyz_big_uns		grn_orc_big_uns	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1.15	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_orc_boyz_boar_boyz		grn_orc_boar_boyz	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_orc_boyz_boar_boyz_big_uns		grn_orc_boar_boyz_big_uns	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_savage_orc		grn_savage_orc_boyz	hu2\grn\grn_orc_savage\low_poly\grn_orc_savage_lowlod	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_savage_orc_arrer_boyz		grn_savage_orc_arrer_boyz	hu2\grn\grn_orc_savage\low_poly\grn_orc_savage_archer_lowlod	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_savage_orc_big_uns		grn_savage_orc_big_uns	hu2\grn\grn_orc_savage\low_poly\grn_orc_savage_lowlod	1	1.15	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_savage_orc_boar_boyz		grn_savage_orc_boar_boyz	hu2\grn\grn_orc_savage\low_poly\grn_orc_savage_lowlod	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_savage_orc_boar_boyz_big_uns		grn_savage_orc_boar_boy_big_uns	hu2\grn\grn_orc_savage\low_poly\grn_orc_savage_lowlod	1	1	0.050000004	hu2/grn/grn_orc_boyz/imposter/orc_super_imposter
wh_grn_skullmuncha	VariantMeshes\wh_variantmodels\bi2\grn\grn_wyvern\tech	grn_skullmuncha		1	1	0	
wh_grn_trolls		grn_trolls		1	0.7	0	
wh_grn_warboar	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar	bo1\grn\grn_warboar\low_poly\grn_boar_lowlod	1	1	0.050000004	
wh_grn_warboar_big_uns	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_big_uns	bo1\grn\grn_warboar\low_poly\grn_boar_lowlod	1	1.1	0.010000002	
wh_grn_warboar_no_saddle	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_no_saddle	bo1\grn\grn_warboar\low_poly\grn_boar_lowlod	1	1	0.050000004	
wh_grn_warboar_no_saddle_big_uns_savage	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_savage_orc_warboar_no_saddle_big_uns	bo1\grn\grn_warboar\low_poly\grn_boar_savage_lowlod	1	1.1	0.010000002	
wh_grn_warboar_no_saddle_savage	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_savage_orc_warboar_no_saddle	bo1\grn\grn_warboar\low_poly\grn_boar_savage_lowlod	1	1	0.050000004	
wh_grn_warboar_warboss	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_warboss		1	1.2	0.010000002	
wh_grn_wyvern	VariantMeshes\wh_variantmodels\bi2\grn\grn_wyvern\tech	grn_wyvern		1	1	0	
wh_ksl_ch_general		emp_generals		1	1.15	0.050000004	
wh_ksl_ch_general_lance		emp_generals		1	1	0.050000004	
wh_main_brt_siege_ladder		brt_siege_ladder		1	1	0	
wh_main_emp_siege_ladder		emp_siege_ladder		1	1	0	
wh_main_glb_siege_ladder_01		glb_siege_ladder_01		1	1	0	
wh_main_glb_siege_ladder_02		glb_siege_ladder_02		1	1	0	
wh_nor_ch_chaos_sorcerer		nor_chaos_sorcerer		1	1.15	0.050000004	
wh_nor_ch_chaos_sorcerer_lord		nor_chaos_sorcerer_lord		1	1.15	0.050000004	
wh_nor_ch_marauder_chieftain		nor_marauder_chieftain		1	1.22	0.010000002	
wh_nor_ch_marauder_chieftain_campaign_01		nor_marauder_chieftain_campaign_01		1	1.22	0.010000002	
wh_nor_ch_marauder_chieftain_campaign_02		nor_marauder_chieftain_campaign_02		1	1.22	0.010000002	
wh_nor_ch_marauder_chieftain_campaign_03		nor_marauder_chieftain_campaign_03		1	1.22	0.010000002	
wh_nor_ch_marauder_chieftain_campaign_04		nor_marauder_chieftain_campaign_04		1	1.22	0.010000002	
wh_nor_charioteer		nor_charioteer		1	1	0.050000004	
wh_nor_charioteer_halberd		nor_charioteer_halberd		1	1	0.050000004	
wh_nor_marauder		nor_marauder		1	0.95	0.050000004	
wh_nor_marauder_great_weapons		nor_marauder_great_weapons		1	0.95	0.050000004	
wh_nor_marauder_horsemen		nor_marauder_horsemen		1	0.95	0.050000004	
wh_nor_marauder_horsemen_throwing_axe		nor_marauder_horsemen_throwing_axe		1	0.95	0.050000004	
wh_nor_warhorse		nor_warhorse		1	1	0.050000004	
wh_nor_warhorse_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	nor_warhorse		1	1	0	
wh_nor_warhounds		nor_chaos_warhound		1	1	0.050000004	
wh_nor_warhounds_poison		nor_chaos_warhound_poison		1	1	0.050000004	
wh_nor_warhounds_ror		nor_chaos_warhound		1	1.15	0.050000004	
wh_pro01_dwf_ch_grombrindal		dwf_ch_grombrindal		1	1.15	0	
wh_pro02_vmp_ch_isabella		vmp_ch_isabella		1	1.15	0.050000004	
wh_pro03_vmp_ch_krell		vmp_ch_krell		1	1.3	0	
wh_pro04_brt_battle_pilgrims_ror		brt_battle_pilgrims_ror		1	1	0.050000004	
wh_pro04_brt_foot_squires_ror		brt_foot_squire_ror		1	1	0.050000004	
wh_pro04_brt_knights_errant_ror		brt_knights_errant_ror		1	1	0.050000004	
wh_pro04_brt_knights_of_the_realm_ror		brt_knights_of_the_realm_ror	hu1\brt\brt_grail_knights\low_poly\brt_grail_knights_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_pro04_brt_questing_knight_warhorse_faction_colours	VariantMeshes\wh_variantmodels\hr1\brt\brt_horse\tech	brt_questing_knight_warhorse_faction_colours		1	1	0.050000004	
wh_pro04_brt_questing_knights_ror		brt_questing_knights_ror		1	1	0.050000004	
wh_pro04_brt_warhorses_ror		brt_warhorses_ror	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0.050000004	
wh_pro04_bst_bestigors_ror		bst_bestigors_ror	hu6\bst\bst_bestigors\low_poly\bst_bestigor_axe_lowlod	1	1.15	0.050000004	
wh_pro04_bst_centigors_great_weapons_ror		bst_centigors_great_weapons_ror	ce1/bst/bst_centigor/low_poly/bst_centigor_great_spear_lowlod	1	1	0.050000004	
wh_pro04_bst_cygors_ror		bst_cygors_ror		1	1	0	
wh_pro04_bst_gors_shields_ror		bst_gors_shields_ror	hu6\bst\bst_gor\low_poly\bst_gor_axe_shield_lowlod	1	1	0.050000004	
wh_pro04_bst_minotaurs_shields_ror		bst_minotaurs_shields_ror	hu12\bst\bst_minotaurs\low_poly\bst_minotaur_axe_shield_lowlod	1	1.15	0	
wh_pro04_chs_chaos_spawn_ror		chs_wyrd_spawn		1	0.8	0	
wh_pro04_chs_knights_ror		chs_knights_ror	hu1c\chs\chs_warriors_of_chaos\low_poly\chs_warriors_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_pro04_chs_mirror_guard_ror		chs_mirror_guard		1	1	0.050000004	
wh_pro04_nor_fimir_axe_ror		nor_fimir_axe_ror		1	1	0	
wh_pro04_nor_marauder_dual_axes_ror		nor_marauder_dual_axes_ror		1	0.95	0.050000004	
wh_pro04_nor_marauder_ror		nor_marauder_ror		1	0.95	0.050000004	
wh_pro04_nor_mon_skinwolves_armoured_ror		nor_skin_wolf_armoured_ror		1	1.25	0	
wh_pro04_nor_war_mammoth_howdah_ror	VariantMeshes/wh_variantmodels/hq3/nor/nor_war_mammoth/tech	nor_war_mammoth_howdah_ror		1	1	0	
wh_pro04_wef_steed_of_kurnous_ror		wef_steed_of_kurnous_ror	st1\wef\wef_steed_of_kurnous\imposter\wef_steed_of_kurnous_imposter	1	1	0	
wh_pro04_wef_treekin_ror		wef_treekin_ror	hc02\wef\wef_treekin\imposter\wef_treekin_imposter	1	1	0.050000004	
wh_pro04_wef_wardancer_spear_ror		wef_wardancer_spear_ror	hu1b\wef\wef_wardancers\imposter\wef_wardancers_spear_imposter	1	1	0.050000004	
wh_pro04_wef_waywatchers_ror		wef_waywatchers_ror	hu1d\wef\wef_waywatchers\imposter\wef_waywatchers_imposter	1	1	0.050000004	
wh_pro04_wef_wildwood_ranger_ror		wef_wildwood_rangers_ror	hu1d\wef\wef_wildwood_rangers\imposter\wef_wildwood_rangers_sword_imposter	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_teb_ch_general		emp_generals		1	1.15	0.050000004	
wh_teb_ch_general_lance		emp_generals		1	1	0.050000004	
wh_vmp_barded_nightmare		vmp_barded_nightmare	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_barded_nightmare_lowlod	1	1	0.050000004	
wh_vmp_barded_nightmare_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_barded_nightmare	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_barded_nightmare_lowlod	1	1	0	
wh_vmp_barded_skeletal_steed		vmp_barded_skeletal_steed	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_lowlod	1	1	0.050000004	
wh_vmp_barded_skeletal_steed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_barded_skeletal_steed	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_lowlod	1	1	0	
wh_vmp_barded_skeletal_steed_mortis		vmp_barded_skeletal_steed_mortis		1	1	0.050000004	
wh_vmp_barded_skeletal_steed_nagash		vmp_barded_skeletal_steed_nagash		1	1	0.050000004	
wh_vmp_barded_skeletal_steed_reavers		vmp_barded_skeletal_steed_reavers	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_black_knights_horse_lowlod	1	1	0.050000004	
wh_vmp_bat		vmp_bat		1	0.28	0.050000004	
wh_vmp_black_knight		vmp_black_knight	hu1\vmp\vmp_black_knights\low_poly\vmp_black_knights_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_black_knight_lance		vmp_black_knight_lance	hu1\vmp\vmp_black_knights\low_poly\vmp_black_knights_lance_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_black_knight_lance_mortis		vmp_black_knight_lance_mortis		1	1	0.050000004	
wh_vmp_black_knight_lance_nagash		vmp_black_knight_lance_nagash		1	1	0.050000004	
wh_vmp_black_knight_reavers		vmp_black_knight_reavers	hu1\vmp\vmp_black_knights\low_poly\vmp_black_knights_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_blood_knight		vmp_blood_knight_lance	hu1\vmp\vmp_black_knights\low_poly\vmp_black_knights_lance_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_ch_banshee		vmp_banshees		1	1	0.050000004	
wh_vmp_ch_banshee_campaign_01		vmp_banshees_campaign_01		1	1	0.050000004	
wh_vmp_ch_banshee_campaign_02		vmp_banshees_campaign_02		1	1	0.050000004	
wh_vmp_ch_banshee_campaign_03		vmp_banshees_campaign_03		1	1	0.050000004	
wh_vmp_ch_banshee_nagash		vmp_banshees_nagash		1	1	0.050000004	
wh_vmp_ch_heinrich		vmp_ch_heinrich		1	1.15	0.050000004	
wh_vmp_ch_mannfred		vmp_ch_mannfred		1	1.2	0.050000004	
wh_vmp_ch_master_necromancer		vmp_master_necromancer		1	1.15	0.050000004	
wh_vmp_ch_master_necromancer_campaign_01		vmp_master_necromancer_campaign_01		1	1.15	0.050000004	
wh_vmp_ch_master_necromancer_campaign_02		vmp_master_necromancer_campaign_02		1	1.15	0.050000004	
wh_vmp_ch_master_necromancer_campaign_03		vmp_master_necromancer_campaign_03		1	1.15	0.050000004	
wh_vmp_ch_master_necromancer_campaign_04		vmp_master_necromancer_campaign_04		1	1.15	0.050000004	
wh_vmp_ch_necromancer		vmp_necromancer		1	1.15	0.050000004	
wh_vmp_ch_necromancer_campaign_01		vmp_necromancer_campaign_01		1	1.15	0.050000004	
wh_vmp_ch_necromancer_campaign_02		vmp_necromancer_campaign_02		1	1.15	0.050000004	
wh_vmp_ch_necromancer_campaign_03		vmp_necromancer_campaign_03		1	1.15	0.050000004	
wh_vmp_ch_vampire_female		vmp_vampire_female		1	1.15	0.050000004	
wh_vmp_ch_vampire_female_campaign_01		vmp_vampire_female_campaign_01		1	1.15	0.050000004	
wh_vmp_ch_vampire_female_campaign_02		vmp_vampire_female_campaign_02		1	1.15	0.050000004	
wh_vmp_ch_vampire_female_campaign_03		vmp_vampire_female_campaign_03		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords		vmp_vampire_lords_sword		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_campaign_01		vmp_vampire_lords_sword_campaign_01		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_campaign_02		vmp_vampire_lords_sword_campaign_02		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_campaign_03		vmp_vampire_lords_sword_campaign_03		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_campaign_04		vmp_vampire_lords_sword_campaign_04		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_campaign_05		vmp_vampire_lords_sword_campaign_05		1	1.15	0.050000004	
wh_vmp_ch_vampire_lords_lance		vmp_vampire_lords_sword		1	1.15	0.050000004	
wh_vmp_ch_wight_king		vmp_wight_king_sword		1	1.15	0.050000004	
wh_vmp_ch_wight_king_campaign_01		vmp_wight_king_sword_campaign_01		1	1.15	0.050000004	
wh_vmp_ch_wight_king_campaign_02		vmp_wight_king_sword_campaign_02		1	1.15	0.050000004	
wh_vmp_ch_wight_king_campaign_03		vmp_wight_king_sword_campaign_03		1	1.15	0.050000004	
wh_vmp_ch_wight_king_campaign_04		vmp_wight_king_sword_campaign_04		1	1.15	0.050000004	
wh_vmp_coach_nightmare		vmp_coach_nightmare	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_nightmare_lowlod	1	1	0.050000004	
wh_vmp_crypt_horror		vmp_crypt_horror	hu8\vmp\vmp_crypt_horror\low_poly\vmp_crypt_horror_lowlod	1	1.5	0	
wh_vmp_dire_wolves		vmp_dire_wolves	wf1\vmp\vmp_dire_wolf\low_poly\vmp_dire_wolf_lowlod	1	1	0.050000004	
wh_vmp_dragon_zombie	VariantMeshes\wh_variantmodels\dr1\vmp\vmp_zombie_dragon\tech	vmp_dragon_zombie		1	1	0	
wh_vmp_ghost_cairnwraith		vmp_ghost_cairnwraith	gh1\vmp\vmp_cairn_wraith\low_poly\vmp_cairn_wraith_lowlod	1	1	0.050000004	
wh_vmp_ghost_cairnwraith_mortis		vmp_ghost_cairnwraith_mortis		1	1	0.050000004	
wh_vmp_ghost_cairnwraith_nagash		vmp_ghost_cairnwraith_nagash		1	1	0.050000004	
wh_vmp_ghost_chillgheist		vmp_ghost_chillgheist	hu1/vmp/vmp_ghost_hexwraith/low_poly/vmp_ghost_chillgheist_lowlod	1	1	0.050000004	
wh_vmp_ghost_hexwraith		vmp_ghost_hexwraith	hu1\vmp\vmp_ghost_hexwraith\low_poly\vmp_ghost_hexwraith_lowlod	1	1	0.050000004	
wh_vmp_ghoul		vmp_ghoul	hu8c\vmp\vmp_crypt_ghouls\low_poly\vmp_crypt_ghoul_lowlod	1	1	0.050000004	
wh_vmp_ghoul_feasters		vmp_ghoul_feasters	hu8c\vmp\vmp_crypt_ghouls\low_poly\vmp_crypt_ghoul_feaster_lowlod	1	1	0.050000004	
wh_vmp_grave_guard		vmp_grave_guard	hu1\vmp\vmp_black_knights\low_poly\vmp_grave_guards_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_grave_guard_great_weapons		vmp_grave_guard_great_weapons	hu1\vmp\vmp_black_knights\low_poly\vmp_grave_guard_great_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_hellsteed		vmp_hellsteed		1	1	0.050000004	
wh_vmp_hellsteed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_hellsteed		1	1	0	
wh_vmp_nightmare		vmp_nightmare	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_nightmare_lowlod	1	1	0.050000004	
wh_vmp_nightmare_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_nightmare	hr1\vmp\vmp_barded_nightmare\low_lod\vmp_nightmare_lowlod	1	1	0	
wh_vmp_skeletal_steed_black		vmp_skeletal_steed_black	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_lowlod	1	1	0.050000004	
wh_vmp_skeletal_steed_blue		vmp_skeletal_steed_blue	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_ethereal_lowlod	1	1	0.050000004	
wh_vmp_skeletal_steed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	vmp_skeletal_steed_black	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_lowlod	1	1	0	
wh_vmp_skeletal_steed_red		vmp_skeletal_steed_red	hr1\vmp\vmp_skeletal_horse\low_poly\vmp_skeletal_horse_chillgheist_lowlod	1	1	0.050000004	
wh_vmp_skeleton		vmp_skeleton	hu1\vmp\vmp_skeleton_warriors\low_poly\vmp_skeleton_warriors_lowlod	1	1	0.050000004	
wh_vmp_skeleton_mortis		vmp_skeleton_mortis		1	1	0.050000004	
wh_vmp_skeleton_nagash		vmp_skeleton_nagash		1	1	0.050000004	
wh_vmp_skeleton_spearmen		vmp_skeleton_spearmen	hu1\vmp\vmp_skeleton_warriors\low_poly\vmp_skeleton_spearmen_lowlod	1	1	0.050000004	hu1\imposter\humanoid_imposter
wh_vmp_skeleton_spearmen_mortis		vmp_skeleton_spearmen_mortis		1	1	0.050000004	
wh_vmp_skeleton_spearmen_nagash		vmp_skeleton_spearmen_nagash		1	1	0.050000004	
wh_vmp_terrorgheist	VariantMeshes\wh_variantmodels\bi2\vmp\vmp_terrorgheist\tech	vmp_terrorgheist		1	1	0	
wh_vmp_terrorgheist_qb	VariantMeshes\wh_variantmodels\bi2\vmp\vmp_terrorgheist\tech	vmp_terrorgheist		1	2	0	
wh_vmp_vargheist		vmp_vargheist		1	1	0.050000004	
wh_vmp_vargheist_swartzhafen		vmp_vargheist_swartzhafen		1	1	0.050000004	
wh_vmp_varghulf		vmp_varghulf		1	1.7	0	
