effect_bundles_to_effects_junctions_tables	2
effect_bundle_key	effect_key	effect_scope	value	advancement_stage
wh2_dlc11_bundle_anc_magic_standard_holed_banner_of_militia	wh_main_effect_force_unit_stat_missile_firing_rate	character_to_character_own_banner	10	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_rookie_gunner	wh_main_effect_character_stat_mod_missile_damage	character_to_character_own_banner	5	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_ships_colors	wh_main_effect_unit_enable_attribute_fear	character_to_character_own_banner	1	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_ships_colors	wh_main_effect_unit_enable_attribute_terror	character_to_character_own_banner	1	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_skull_and_crossbones	wh_main_effect_unit_enable_attribute_stalk	character_to_character_own_banner	100	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_spell_of_the_necromancers_apprentice	wh_main_effect_character_stat_mod_ward_save	character_to_character_own_banner	20	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_throwing_bombs	wh_main_effect_character_stat_mod_bonus_v_large	character_to_character_own_banner	20	start_turn_completed
wh2_dlc11_bundle_anc_magic_standard_torn_banner_of_pilgrims	wh_dlc08_effect_ability_enable_frenzy	character_to_character_own_banner	1	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_enable_cst_battering_ram	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_enable_cst_siege_tower	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_number_cst_battering_ram	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_number_cst_siege_tower	force_to_force_own	2	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_unlock_cst_battering_ram	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_force_siege_equipment_cst	wh2_dlc11_effect_siege_engine_unlock_cst_siege_tower	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_harkon_battle_army_abilities	wh2_dlc11_effect_harkon_battle_army_abilities	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_harpoon_force	wh2_dlc11_effect_harpoon_victory_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_harpoon	wh2_dlc11_effect_harpoon_victory_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_immune_all_attrition	wh_main_effect_force_army_campaign_attrition_all_immunity	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_infamy_razing_dummy	wh2_dlc11_pooled_resource_infamy_razing_dummy	faction_to_faction_own_unseen	200	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_1	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_1	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_1	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_2	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_2	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_2	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_3	wh2_main_effect_ability_enable_regeneration	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_3	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_3	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_3	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_legendary_pirate_3	wh_main_effect_unit_enable_attribute_unbreakable	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_pirate_boost_1	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_pirate_boost_1	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_pirate_boost_1	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_pirate_boost_2	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_pirate_boost_2	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_pirate_boost_2	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_pirate_boost_3	wh_main_effect_agent_action_assassinate_success_chance_enemy	force_to_general_own	-1000	start_turn_completed
wh2_dlc11_bundle_pirate_boost_3	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_pirate_boost_3	wh_main_effect_force_all_campaign_replenishment_rate_horde	force_to_general_own	100	start_turn_completed
wh2_dlc11_bundle_pirate_cove_created	wh2_dlc11_effect_agent_action_hinder_settlement_establish_pirate_cove_cost_mod	faction_to_character_own_unseen_heroes_only	200	start_turn_completed
wh2_dlc11_bundle_sea_shanty_verse_1	wh2_dlc11_effect_ability_army_enable_shanty_1	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_sea_shanty_verse_2	wh2_dlc11_effect_ability_army_enable_shanty_2	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_sea_shanty_verse_3	wh2_dlc11_effect_ability_army_enable_shanty_3	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_01	wh2_dlc11_effect_ability_army_enable_shanty_1_ai	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_02	wh2_dlc11_effect_ability_army_enable_shanty_2_ai	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh2_dlc11_effect_ability_army_enable_shanty_3_ai	faction_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh_main_effect_character_stat_mod_ward_save	force_to_general_own	15	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh_main_effect_conquest_enable_night_battles	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh_main_effect_force_army_battle_infantry_melee_damage	force_to_force_own	10	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh_main_effect_force_unit_stat_melee_attack	force_to_force_own	5	start_turn_completed
wh2_dlc11_bundle_shanty_pirate_03	wh_main_effect_unit_enable_attribute_unbreakable	force_to_general_own	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_coast	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_force_army_campaign_attrition_all_immunity	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_force_army_campaign_stance_fortification_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_force_unit_stat_melee_defence	army_to_army_own_unseen	5	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_force_unit_stat_morale	army_to_army_own_unseen	5	start_turn_completed
wh2_dlc11_bundle_stance_army_encampment_horde_coast	wh_main_effect_horde_unit_replenishment_hidden	force_to_general_own	10	start_turn_completed
wh2_dlc11_bundle_stance_army_treasure_hunting	wh2_dlc11_effect_army_stance_treasure_hunt_cost_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_army_treasure_hunting	wh2_dlc11_effect_treasure_hunting_find_map_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_army_treasure_hunting	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	army_to_army_own_unseen	1	start_turn_completed
wh2_dlc11_bundle_stance_flagship_patrol	wh2_dlc11_effect_flagship_recruitment_dummy	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_stance_flagship_patrol	wh_main_effect_force_all_campaign_stance_cannot_move_dummy	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_tmb_final_battle_army_abilities_battle_supply	wh2_dlc11_effect_ability_army_enable_shanty_3	force_to_force_own	1	start_turn_completed
wh2_dlc11_bundle_tmb_final_battle_army_abilities_battle_supply	wh_dlc11_effect_ability_enable_battle_supply	force_to_force_own	1	start_turn_completed
wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_1_payload	wh_main_effect_force_all_campaign_replenishment_rate	faction_to_force_own	25	start_turn_completed
wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_1_payload	wh_main_effect_public_order_faction	faction_to_province_own	5	start_turn_completed
wh2_dlc11_cst_noctilus_captain_roths_moondial_stage_1_payload	wh_main_effect_technology_research_points	faction_to_faction_own	100	start_turn_completed
wh2_dlc11_edict_cst_bat_swarms	wh2_main_effect_force_enemy_campaign_movement_range	province_to_force_enemy_provincewide	-20	end_turn_completed
wh2_dlc11_edict_cst_bat_swarms	wh_main_effect_religion_conversion_undeath	province_to_region_own_provincewide	2	end_turn_completed
wh2_dlc11_edict_cst_dredge_the_sea	wh2_dlc11_effect_tech_recruitment_cost_reduction_cst_zombies	province_to_force_own_provincewide	-10	start_turn_completed
wh2_dlc11_edict_cst_dredge_the_sea	wh_main_effect_province_growth_province	province_to_province_own	15	start_turn_completed
wh2_dlc11_edict_cst_dredge_the_sea	wh_main_effect_unit_recruitment_points	province_to_province_own	1	start_turn_completed
wh2_dlc11_edict_cst_even_more_powder	wh_main_effect_force_army_campaign_recruitment_points	faction_to_faction_own	1	start_turn_completed
wh2_dlc11_edict_cst_even_more_powder	wh_main_effect_force_army_campaign_siege_defend_holdout_time	province_to_region_own_unseen	3	start_turn_completed
wh2_dlc11_edict_cst_even_more_powder	wh_main_effect_force_unit_stat_ammunition	province_to_force_own_provincewide	25	start_turn_completed
wh2_dlc11_edict_cst_share_the_spoils	wh2_dlc11_effect_character_mod_loyalty_no_decline_dummy	province_to_force_any_provincewide	1	start_turn_completed
wh2_dlc11_edict_cst_share_the_spoils	wh2_dlc11_pooled_resource_infamy_edict	faction_to_faction_own_unseen	-10	start_turn_completed
wh2_dlc11_edict_cst_share_the_spoils	wh_main_effect_public_order_edict	province_to_province_own	5	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc09_effect_increase_army_capacity_hidden	faction_to_faction_own_unseen	9999	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_force_newhorde_buildings_vampire_coast	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_enable_cst_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_enable_cst_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_number_cst_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_number_cst_siege_tower	faction_to_force_own	2	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_unlock_cst_battering_ram	faction_to_force_own	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh2_dlc11_effect_siege_engine_unlock_cst_siege_tower	faction_to_force_own	1	start_turn_completed
wh2_dlc11_faction_trait_vampire_coast	wh_main_effect_force_all_campaign_post_battle_loot_mod	faction_to_faction_own_unseen	-50	start_turn_completed
wh2_dlc11_harkon_mind_dummy_coward	wh_main_effect_character_stat_mod_battle_movement_speed	faction_to_character_own_unseen	15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_coward	wh_main_effect_character_stat_mod_missile_damage	faction_to_character_own_unseen	15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_coward	wh_main_effect_force_unit_stat_morale	faction_to_character_own_unseen	-15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_hateful	wh2_dlc11_ability_enable_krakens_pull	faction_to_character_own_unseen	1	start_turn_completed
wh2_dlc11_harkon_mind_dummy_hateful	wh2_dlc11_effect_magic_deep_cooldown_krakens_pull	faction_to_character_own_unseen	50	start_turn_completed
wh2_dlc11_harkon_mind_dummy_hateful	wh2_main_effect_character_stat_mod_melee_damage_add	faction_to_character_own_unseen	15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_hateful	wh_main_effect_character_stat_mod_missile_damage	faction_to_character_own_unseen	-15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_lucid	wh2_dlc11_cst_enable_lore_of_deep_spells_dummy	faction_to_character_own_unseen	1	start_turn_completed
wh2_dlc11_harkon_mind_dummy_mad	wh2_dlc10_unit_enable_attribute_rampage	faction_to_character_own_unseen	1	start_turn_completed
wh2_dlc11_harkon_mind_dummy_mad	wh_main_effect_character_stat_mod_melee_damage	faction_to_character_own_unseen	25	start_turn_completed
wh2_dlc11_harkon_mind_dummy_mad	wh_main_effect_force_unit_stat_melee_attack	faction_to_character_own_unseen	15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_prideful	wh2_dlc11_ability_enable_ghost_ship	faction_to_character_own_unseen	1	start_turn_completed
wh2_dlc11_harkon_mind_dummy_prideful	wh2_dlc11_effect_magic_deep_cooldown_ghost_ship	faction_to_character_own_unseen	50	start_turn_completed
wh2_dlc11_harkon_mind_dummy_prideful	wh_main_effect_character_stat_mod_battle_movement_speed	faction_to_character_own_unseen	-15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_prideful	wh_main_effect_character_stat_mod_melee_defence	faction_to_character_own_unseen	15	start_turn_completed
wh2_dlc11_harkon_mind_dummy_restored	wh2_dlc11_cst_enable_lore_of_deep_spells_dummy	faction_to_character_own_unseen	1	start_turn_completed
wh2_dlc11_lord_trait_cst_aranessa	wh2_dlc11_effect_aranessa_treasure_chance_dummy	faction_to_force_own_unseen	25	start_turn_completed
wh2_dlc11_lord_trait_cst_aranessa	wh_main_effect_force_all_campaign_raid_income	faction_to_force_own_unseen	50	start_turn_completed
wh2_dlc11_lord_trait_cst_aranessa	wh_main_effect_force_all_campaign_sacking_income	faction_to_character_own_unseen	20	start_turn_completed
wh2_dlc11_lord_trait_cst_aranessa	wh_main_faction_diplomacy_penalty_norsca	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_dlc11_lord_trait_cst_cylostra	wh2_dlc11_effect_faction_trait_cost_reduction_syreen_mourngul	faction_to_force_own_unseen	-20	start_turn_completed
wh2_dlc11_lord_trait_cst_cylostra	wh2_dlc11_effect_faction_trait_upkeep_reduction_syreen_mourngul	faction_to_force_own_unseen	-20	start_turn_completed
wh2_dlc11_lord_trait_cst_cylostra	wh2_main_effect_character_mod_loyalty_all	faction_to_faction_own_unseen	2	start_turn_completed
wh2_dlc11_lord_trait_cst_harkon	wh2_dlc11_diplomatic_relations_cst_rebels	faction_to_faction_own_unseen	-100	start_turn_completed
wh2_dlc11_lord_trait_cst_harkon	wh2_dlc11_diplomatic_relations_followers_of_nagash	faction_to_faction_own_unseen	60	start_turn_completed
wh2_dlc11_lord_trait_cst_harkon	wh2_main_effect_tech_melee_defence_increase_hef_characters	faction_to_force_own	6	start_turn_completed
wh2_dlc11_lord_trait_cst_harkon	wh2_main_faction_political_diplomacy_mod_lizardmen	faction_to_faction_own_unseen	-60	start_turn_completed
wh2_dlc11_lord_trait_cst_noctilus	wh2_dlc11_diplomatic_relations_followers_of_nagash	faction_to_faction_own_unseen	60	start_turn_completed
wh2_dlc11_lord_trait_cst_noctilus	wh2_dlc11_effect_faction_trait_unit_recruitment_duration_cst_necrofex	faction_to_force_own_unseen	-1	start_turn_completed
wh2_dlc11_lord_trait_cst_noctilus	wh2_dlc11_noctilus_war_mission_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_lord_trait_cst_noctilus	wh_main_effect_force_all_recruitment_points	faction_to_force_own_unseen	2	start_turn_completed
wh2_dlc11_lord_trait_def_lokhir	wh2_dlc09_tmb_lord_trait_khalida_climate_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_lord_trait_def_lokhir	wh2_dlc11_def_lord_trait_lokhir_blark_recruit_dummy	faction_to_faction_own_unseen	1	start_turn_completed
wh2_dlc11_lord_trait_def_lokhir	wh2_dlc11_def_lord_trait_lokhir_climate_savannah_dummy	faction_to_faction_own_unseen	1	start_turn_completed
