cdir_events_mission_issuer_junctions_tables	0
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_3a
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_4a
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_4a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_3a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_3a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_1.1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_2
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3a
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_1.1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2a
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2a_mpc
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_1.1
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_1
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_2
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_2a
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4a
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4a_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_2.1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4a
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4a_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3.1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3a
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_karak_eight_peaks
CLAN_ELDERS	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_subterranean
CLAN_ELDERS	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_death_pass
CLAN_ELDERS	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_karak_eight_peaks
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_barrier_idols
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_4_black_fire_pass
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_4_mushroom_cave
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_2
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_3a
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_3b
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_4
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_5
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_7
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_8_estalian_tomb
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_1
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_2
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_3
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_5
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6
CLAN_ELDERS	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_the_lost_idol
CLAN_ELDERS	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_cliff_of_beasts
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_1
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_2a
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_2b
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_3
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_4_la_maisontaal_abbey
CLAN_ELDERS	wh_dlc08_kill_challenger_khorne
CLAN_ELDERS	wh_dlc08_kill_challenger_nurgle
CLAN_ELDERS	wh_dlc08_kill_challenger_slaanesh
CLAN_ELDERS	wh_dlc08_kill_challenger_tzeentch
CLAN_ELDERS	wh_dlc08_monster_hunt_0_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_0_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_0_stage_3a
CLAN_ELDERS	wh_dlc08_monster_hunt_0_stage_4
CLAN_ELDERS	wh_dlc08_monster_hunt_0_stage_4_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_1_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_1_stage_2
CLAN_ELDERS	wh_dlc08_monster_hunt_1_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_1_stage_5
CLAN_ELDERS	wh_dlc08_monster_hunt_1_stage_5_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_2_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_2_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_2_stage_3a
CLAN_ELDERS	wh_dlc08_monster_hunt_2_stage_4
CLAN_ELDERS	wh_dlc08_monster_hunt_2_stage_4_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_3_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_3_stage_2
CLAN_ELDERS	wh_dlc08_monster_hunt_3_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_3_stage_3_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_4_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_4_stage_1b
CLAN_ELDERS	wh_dlc08_monster_hunt_4_stage_3_1
CLAN_ELDERS	wh_dlc08_monster_hunt_4_stage_3_2_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_4_stage_3a
CLAN_ELDERS	wh_dlc08_monster_hunt_5_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_5_stage_2
CLAN_ELDERS	wh_dlc08_monster_hunt_5_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_5_stage_3_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_6_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_6_stage_2
CLAN_ELDERS	wh_dlc08_monster_hunt_6_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_6_stage_3_mpc
CLAN_ELDERS	wh_dlc08_monster_hunt_7_stage_1
CLAN_ELDERS	wh_dlc08_monster_hunt_7_stage_2
CLAN_ELDERS	wh_dlc08_monster_hunt_7_stage_3
CLAN_ELDERS	wh_dlc08_monster_hunt_7_stage_3_mpc
CLAN_ELDERS	wh_dlc08_qb_chs_final_battle_khorne
CLAN_ELDERS	wh_dlc08_qb_chs_final_battle_nurgle
CLAN_ELDERS	wh_dlc08_qb_chs_final_battle_slaanesh
CLAN_ELDERS	wh_dlc08_qb_chs_final_battle_tzeentch
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_0
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_1
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_2
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_3
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_4
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_5
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_6
CLAN_ELDERS	wh_dlc08_qb_nor_monster_hunt_7
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_1
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_2
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_3
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_4
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_4a
CLAN_ELDERS	wh_dlc08_qb_nor_throgg_wintertooth_crown_stage_5
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_1
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_2
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_3
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_4
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_4a
CLAN_ELDERS	wh_dlc08_qb_nor_wulfrik_the_wanderer_sword_of_torgald_stage_5
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_2.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_2.2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.2_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4a
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4a_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3a
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3a_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_2_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.3_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3a
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3a_mpc
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_axe_of_dargo_stage_1
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_axe_of_dargo_stage_2
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_axe_of_dargo_stage_3
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_axe_of_dargo_stage_3_mpc
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1.2
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_1
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_2
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.1
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2a
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2a_mpc
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4a
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_1
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_2.1
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_2
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_4a
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_4a_mpc
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_4b
CLAN_ELDERS	wh_main_dwf_ungrim_ironfist_slayer_crown_stage_5a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_1.1
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_2
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1a_mpc
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.3
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_1
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_2.1
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.2a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_4
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5a
CLAN_ELDERS	wh_main_emp_balthasar_gelt_cloak_of_molten_metal_stage_5a_mpc
CLAN_ELDERS	wh_main_emp_balthasar_gelt_staff_of_volans_stage_1
CLAN_ELDERS	wh_main_emp_balthasar_gelt_staff_of_volans_stage_4
CLAN_ELDERS	wh_main_emp_karl_franz_ghal_maraz_stage_1
CLAN_ELDERS	wh_main_emp_karl_franz_ghal_maraz_stage_2
CLAN_ELDERS	wh_main_emp_karl_franz_ghal_maraz_stage_3.1
CLAN_ELDERS	wh_main_emp_karl_franz_ghal_maraz_stage_3.1_mpc
CLAN_ELDERS	wh_main_emp_karl_franz_ghal_maraz_stage_3
CLAN_ELDERS	wh_main_emp_karl_franz_reikland_runefang_stage_1.1
CLAN_ELDERS	wh_main_emp_karl_franz_reikland_runefang_stage_1
CLAN_ELDERS	wh_main_emp_karl_franz_reikland_runefang_stage_2
CLAN_ELDERS	wh_main_emp_karl_franz_reikland_runefang_stage_3a
CLAN_ELDERS	wh_main_emp_karl_franz_reikland_runefang_stage_3a_mpc
CLAN_ELDERS	wh_main_emp_karl_franz_silver_seal_stage_1
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_1.1
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_1.2
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_2.1
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_2.2
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_3
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4a
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4a_mpc
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_crown_of_sorcery_stage_1
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_crown_of_sorcery_stage_2
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3a
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3a_mpc
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_slaggas_slashas_stage_1
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_slaggas_slashas_stage_2a
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_slaggas_slashas_stage_3
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_slaggas_slashas_stage_4a
CLAN_ELDERS	wh_main_grn_azhag_the_slaughterer_slaggas_slashas_stage_4a_mpc
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_blood_forged_armour_stage_1.1
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_blood_forged_armour_stage_1.2
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_blood_forged_armour_stage_3
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_blood_forged_armour_stage_4a
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_blood_forged_armour_stage_4a_mpc
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_1
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_2.1
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_2
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_3.1
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_3
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_4
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_4a
CLAN_ELDERS	wh_main_grn_grimgor_ironhide_gitsnik_stage_4a_mpc
CLAN_ELDERS	wh_main_grudge_the_abominable_puppet_grudge
CLAN_ELDERS	wh_main_grudge_the_beard_lice_grudge
CLAN_ELDERS	wh_main_grudge_the_boilermaker_grudge
CLAN_ELDERS	wh_main_grudge_the_bretonnian_affair_grudge
CLAN_ELDERS	wh_main_grudge_the_bugman_grudge
CLAN_ELDERS	wh_main_grudge_the_dragonback_grudge
CLAN_ELDERS	wh_main_grudge_the_halfling_pudding_grudge
CLAN_ELDERS	wh_main_grudge_the_lost_beard_grudge
CLAN_ELDERS	wh_main_grudge_the_pride_and_powderkeg_grudge
CLAN_ELDERS	wh_main_grudge_the_short-changed_grudge
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_chs
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_dwf
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_emp
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_generic
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_grn
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_vmp
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_chs
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_dwf
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_emp
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_generic
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_grn
CLAN_ELDERS	wh_main_mis_chs_assassinate_character_general_vmp
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_generic
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh_main_mis_chs_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_chs
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_dwf
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_emp
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_generic
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_grn
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_chs
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_dwf
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_emp
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_generic
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_grn
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_invading_vmp
CLAN_ELDERS	wh_main_mis_chs_engage_force_army_vmp
CLAN_ELDERS	wh_main_mis_chs_raid_region_dwf
CLAN_ELDERS	wh_main_mis_chs_raid_region_emp
CLAN_ELDERS	wh_main_mis_chs_raid_region_generic
CLAN_ELDERS	wh_main_mis_chs_raid_region_grn
CLAN_ELDERS	wh_main_mis_chs_raid_region_vmp
CLAN_ELDERS	wh_main_mis_chs_raise_force_army
CLAN_ELDERS	wh_main_mis_chs_raze_sack_settlement_dwf
CLAN_ELDERS	wh_main_mis_chs_raze_sack_settlement_emp
CLAN_ELDERS	wh_main_mis_chs_raze_sack_settlement_generic
CLAN_ELDERS	wh_main_mis_chs_raze_sack_settlement_grn
CLAN_ELDERS	wh_main_mis_chs_raze_sack_settlement_vmp
CLAN_ELDERS	wh_main_mis_chs_recruit_agent_champion
CLAN_ELDERS	wh_main_mis_chs_recruit_agent_wizard
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_artillery
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_cavalry
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_war_beast
CLAN_ELDERS	wh_main_mis_chs_recruit_unit_land_war_machine
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_chs
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_dwf
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_emp
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_generic
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_grn
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_vmp
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_chs
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_dwf
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_emp
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_generic
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_grn
CLAN_ELDERS	wh_main_mis_emp_assassinate_character_general_vmp
CLAN_ELDERS	wh_main_mis_emp_capture_regions_emp
CLAN_ELDERS	wh_main_mis_emp_capture_regions_generic
CLAN_ELDERS	wh_main_mis_emp_capture_regions_retake_capital
CLAN_ELDERS	wh_main_mis_emp_capture_regions_vmp
CLAN_ELDERS	wh_main_mis_emp_declare_war_dwf
CLAN_ELDERS	wh_main_mis_emp_declare_war_emp
CLAN_ELDERS	wh_main_mis_emp_declare_war_grn
CLAN_ELDERS	wh_main_mis_emp_declare_war_vmp
CLAN_ELDERS	wh_main_mis_emp_diplomatic_assassinate_character
CLAN_ELDERS	wh_main_mis_emp_diplomatic_capture_region
CLAN_ELDERS	wh_main_mis_emp_diplomatic_eliminate_character_in_battle
CLAN_ELDERS	wh_main_mis_emp_diplomatic_engage_force
CLAN_ELDERS	wh_main_mis_emp_diplomatic_raid_region
CLAN_ELDERS	wh_main_mis_emp_diplomatic_raze_sack_settlement
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_main_mis_emp_eliminate_character_in_battle_faction_leader_vmp
