campaign_group_member_criteria_subcultures_tables	0
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_GerhardtsMercenaries_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheFarSea_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesOfTheSouthernOcean_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_PiratesofTrantio_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_EMP_Faction_ScionsofTessenick_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_Beastcatchas_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BlackSpiderTribe_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoneclubbersTribe_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_BoyzOfTheForbiddenCoast_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_MangyHoundz_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionGreenskin	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionGreenskin_&_Negative	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionGreenskin_&_Positive	wh_main_sc_grn_greenskins
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionVamp	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionVamp_&_Negative	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_StuffSnatchers_&_OtherFactionVamp_&_Positive	wh_main_sc_vmp_vampire_counts
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionBretonnia	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionBretonnia_&_Negative	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionBretonnia_&_Positive	wh_main_sc_brt_bretonnia
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionChaos	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionChaos_&_Negative	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionChaos_&_Positive	wh_main_sc_chs_chaos
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionDwarf	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionDwarf_&_Negative	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionDwarf_&_Positive	wh_main_sc_dwf_dwarfs
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionEmpire	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionEmpire_&_Negative	wh_main_sc_emp_empire
diplomacy_FactionGroup_Rogue_GRN_Faction_TeefSnatchaz_&_OtherFactionEmpire_&_Positive	wh_main_sc_emp_empire
