dilemmas_tables	5
generate	key	localised_description	localised_title	ui_image	prioritized	event_category	sound_popup_override	sound_click_override
false	wh2_main_dilemma_loyalty_positive_skv_mine_mine	During a feast, as enemies are consumed and the paunches of their peers are measured with envious eyes, one of your Warlords boasts rather too loudly of the scavenge haul he has discovered, within which sits a relic of great value.	Mine-Mine!	politics	true	Event		
false	wh2_main_dilemma_loyalty_positive_skv_shiny_scale_stuff	While looting a minor Lizardmen commune your Lord finds a hidden door in the side of one of the pyramid-temples. Inside is a brilliant sheet of metal, carved with strange symbols. Your Lord tries to stash it away, but too late, as the item has already caught your ever-watchful eye...	Shiny Scale-Stuff	politics	true	Event		
false	wh2_main_dilemma_loyalty_positive_skv_so_so_pretty	While on a seek-find mission, your minion-Lord discovers a relic of some kind, which looks pretty and stinks of magic. He hasn't deigned it important to reveal this find to you yet, however, you only know about it due to a spy in his ranks. What shall be done?  	So-So Pretty...	politics	true	Event		
false	wh2_main_dilemma_loyalty_positive_skv_test_of_loyalty	It is time to test just how loyal-devoted your Warlords are. A test is needed but should such a trial be mental or physical?	Test of Loyalty	politics	true	Event		
false	wh2_main_dilemma_loyalty_positive_skv_when_rats_fly	Your Lord reports interesting news: a subsection of Clan Skryre has been experimenting with boots that could potentially make the wearer fly! However, a major setback has frustrated the research project. Perhaps the inventors could be persuaded to work for you instead?	When Rats Fly!	politics	true	Event		
false	wh2_main_dilemma_loyalty_positive_skv_whisper_rumours	A Warlord, thought to be loyal-honest, sends whispers of discontent across your portion of the Under-Empire. This reeks of a plot, and must be stopped at once.	Whisper-Rumours	politics	true	Event		
false	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_1	The sneaky, treacherous rats in your camp are spreading rumours that the Grey Seers desperately need your Warpstone tokens. If you have them, maybe you can engender some trust by turning them over…?	The Call of the Horned Rat	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_a	Though the Grey Seers are fond of you, the treacherous mutterings among your troops grow. One particularly heinous Skavenslave thinks he can best you and take command, but the others swarm warily around him…	The Call of the Horned Rat	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_call_of_the_horned_rat_2_b	Though you did not give the Warpstone tokens away, keeping them to yourself has driven your troops into a frenzy. They froth and anger, fighting amongst themselves. If you are not careful they may turn on you!	The Call of the Horned Rat	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_1	Clan Moulder approaches you, Lord of vermin! Their wealth is legendary, and they ask that a number of your troops take part in their secret experiments…	Moulder & Scurry	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_a	Clan Moulder has sent rats to whisper at you again, Lord! Their experiments were failures, but if you could offer just a few more rats they are certain of success….	Moulder & Scurry	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_moulder_and_scurry_2_b	Clan Moulder may have left, but those annoyances from Clan Skryre have appeared instead. They offer a more 'refined' solution than Clan Moulder did, if you're interested…?	Moulder & Scurry	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_pestilential_proposition_1	The filthy, sickly fiends of Clan Pestilens have come and are asking us to 'help' in their great endeavour: to spread disease right across the Old World. They house sickness within them, and ask us to do the same…	Pestilential Proposition 	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_pestilential_proposition_2_a	This strain of disease must be from the southern clans, for it is too potent, even for us. The rats are dropping like… well, like diseased rats! What do we do?	Pestilential Proposition	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_price_of_treachery_1	Filthy, haughty Man-things! There is a dead Empire army for us to pick through. Yet their disbelieving general lives, offering you power if you let him live. What spineless cowardice! Yet…	The Price of Treachery	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_1	Clan Skryre! Those crazed and manic rats mix magic and science together to make arcane, biological horrors. Now, they want to do it to your troops. Disgusting, sir, or tempting?	Rattus Ex Machina	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_a	The Clan Skryre rats skulk back to you. Their vicious little noses twitch in anticipation - your subjects were exquisite, they say, and they want more…	Rattus ex Machina	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_rattus_ex_machina_2_b	As you have continued to march, some of your troops have shown clear signs of Warpstone poisoning. Those swine-rats in Clan Skryre clearly do not like being told 'no'. How to proceed?	Rattus ex Machina	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_shades_of_grey_1	A robed figure approaches you, Lord! His face is obscured by a moulding hood, but a grey and ragged muzzle protrudes… it is an accursed Grey Seer! The Council, in their arrogance, of course, ask - no, demand - payment towards the realisation of plans yet unexplained. This one has come to collect...	Shades of Grey	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_shades_of_grey_2_a	Word has spread! Having heard of your deeds, Clan Skryre has sent a group of Warlock Engineers to aid your army through… experimentation, if you would let them?	Shades of Grey	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_1	A mess of messages arrives from Skavenblight; the petulant, angry little Skavenslaves have risen up. The Lords of Decay have requested forces to suppress the treachery - what will you do?	Skavenslave Revolt	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_a	Praise and thanks from the Seers on your aid! However, they still request just a small donation to aid the final quashing of the horrid rebellion…	Skavenslave Revolt	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_skavenslave_revolt_2_b	The Skavenslaves in your army have heard of the revolt, Lord, and grow restless themselves. Act carefully, for now it is YOUR head at risk...	Skavenslave Revolt	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_1	A skittish messenger shuffles in from Skavenblight! The harvests are failing and they need our help. There is status to be gained in helping them, if you can. If you WILL…	The Skavenblight Question	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_the_skavenblight_question_2_b	Skavenblight has not bounced back. More requests pour in - your inaction may have worsened the situation. Will you - can you - make it right?	The Skavenblight Question	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_1	Those pesky, sneaky vermin from Clan Eshin have been skulking around your army. Eventually, they emerge from the shadows and offer their services, in exchange for a price of course.	What We Do in the Shadows	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_loyalty_skv_what_we_do_in_the_shadows_2_a	The Clan Eshin rats have come from the dark again, asking that their efforts to aid you be… compensated. They want payment, and they want it now.	What We Do in the Shadows	lord_loyalty_low	true	Event		
false	wh2_main_dilemma_ritual_of_vaul_1	There are four powerful magic items at your disposal. Which do you choose?	Invocation of Vaul	politics	true	Event		
false	wh2_main_dilemma_ritual_of_vaul_2	There are four powerful magic items at your disposal. Which do you choose?	Invocation of Vaul	politics	true	Event		
false	wh2_main_dilemma_ritual_of_vaul_3	There are four powerful magic items at your disposal. Which do you choose?	Invocation of Vaul	politics	true	Event		
false	wh2_main_dilemma_ritual_of_vaul_4	There are four powerful magic items at your disposal. Which do you choose?	Invocation of Vaul	politics	true	Event		
false	wh2_main_dilemma_ritual_of_vaul_5	There are four powerful magic items at your disposal. Which do you choose?	Invocation of Vaul	politics	true	Event		
false	wh2_main_dilemma_treasure_hunt_barracks	Amongst this ruined city's winding, dismal streets, you find a barracks, deserted of course. Inside, there is an arsenal full of ancient arms and armour that, with a bit of spit and polish (not your own, naturally), may yet prove useful.	Abandoned Barracks	wh2_treasure_hunt	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_battlefield	After a large battle, bodies litter the ground and the stench of death fills the air. It appears that the defenders were protecting the entrance to a small warehouse. Pondering on its contents, you wonder whether it was really worth dying for...	The Spoils of War	wh2_treasure_hunt_2	true	Disabled	UI_CAM_EVENT_Dilemma	
false	wh2_main_dilemma_treasure_hunt_black_dragons_nest	High above some deserted and treasure-less ruins, on a rocky outcrop overlooking the once-grand fortress, one of your warriors discovers a Black Dragon's nest. After hiking up the mountain you find the nest and a clutch of unhatched eggs! If you can get them away undisturbed, they will more than make up for the disappointment of the empty ruins below.	One Egg or Two?	wh2_treasure_hunt_3	true	Disabled	UI_CAM_EVENT_Dilemma	
