unit_variants_colours_tables	2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	key	unit_variant
wh_main_brt_bretonnia_qb1	83	201	238	19	19	19	soldier	0	0	0	26344	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	95	35	35	77	171	214	soldier	0	0	0	26349	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	95	35	35	77	171	214	soldier	0	0	0	2635	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb1	23	29	34	18	20	145	soldier	0	0	0	26354	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	132	41	36	15	15	145	soldier	0	0	0	26359	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	250	250	250	205	101	42	soldier	0	0	0	26364	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	30	30	30	241	241	241	soldier	0	0	0	26367	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	236	236	245	11	11	139	soldier	0	0	0	26374	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	25	25	180	14	14	25	soldier	0	0	0	26381	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	18	18	37	64	178	214	soldier	0	0	0	26387	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	16	16	132	135	42	37	soldier	0	0	0	26395	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	239	239	241	75	126	220	soldier	0	0	0	26403	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	45	193	244	22	26	142	soldier	0	0	0	26404	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	12	14	134	238	238	246	soldier	0	0	0	26412	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb1	239	239	239	36	36	36	soldier	0	0	0	26420	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	30	30	30	241	241	241	soldier	0	0	0	26425	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	236	236	245	11	11	139	soldier	0	0	0	26433	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	26440	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	23	29	34	18	20	145	soldier	0	0	0	2645	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	26450	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	26458	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	132	41	36	15	15	145	soldier	0	0	0	2646	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	26466	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	26472	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	26476	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	26483	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	26485	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	26487	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	26497	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	265	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	26505	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	26513	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	26514	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	26516	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	26518	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	250	250	250	205	101	42	soldier	0	0	0	2652	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	26525	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	25	25	180	14	14	25	soldier	0	0	0	26530	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	26531	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	30	30	30	241	241	241	soldier	0	0	0	2654	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	26541	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	26544	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	26552	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	18	18	37	64	178	214	soldier	0	0	0	26553	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	26555	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	236	236	245	11	11	139	soldier	0	0	0	2656	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	26560	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	26570	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	25	25	180	14	14	25	soldier	0	0	0	2658	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	26580	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	26588	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	26591	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	26595	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	26604	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	26608	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	26617	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	26621	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	26630	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	16	16	132	135	42	37	soldier	0	0	0	26638	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	18	16	137	136	43	38	soldier	0	0	0	26648	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	18	18	37	64	178	214	soldier	0	0	0	2665	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_rebels	136	64	29	243	243	243	soldier	0	0	0	26653	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	83	201	238	19	19	19	soldier	0	0	0	26656	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	95	35	35	77	171	214	soldier	0	0	0	26666	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	23	29	34	18	20	145	soldier	0	0	0	26669	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	16	16	132	135	42	37	soldier	0	0	0	2667	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_rebels	132	41	36	15	15	145	soldier	0	0	0	26674	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	250	250	250	205	101	42	soldier	0	0	0	26677	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	30	30	30	241	241	241	soldier	0	0	0	26680	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	236	236	245	11	11	139	soldier	0	0	0	26689	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	25	25	180	14	14	25	soldier	0	0	0	26698	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	239	239	241	75	126	220	soldier	0	0	0	2670	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia_rebels	18	18	37	64	178	214	soldier	0	0	0	26707	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	16	16	132	135	42	37	soldier	0	0	0	26712	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	239	239	241	75	126	220	soldier	0	0	0	26715	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	45	193	244	22	26	142	soldier	0	0	0	26716	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	12	14	134	238	238	246	soldier	0	0	0	26717	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia_rebels	239	239	239	36	36	36	soldier	0	0	0	26726	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	45	193	244	22	26	142	soldier	0	0	0	2677	wh_main_brt_cha_paladin_4
wh_main_brt_bretonnia	239	239	241	75	126	220	soldier	0	0	0	26772	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	45	193	244	22	26	142	soldier	0	0	0	26815	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	18	16	137	136	43	38	soldier	0	0	0	26817	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	136	64	29	243	243	243	soldier	0	0	0	26819	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	83	201	238	19	19	19	soldier	0	0	0	26827	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	95	35	35	77	171	214	soldier	0	0	0	26837	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	12	14	134	238	238	246	soldier	0	0	0	2684	wh_main_brt_cha_paladin_4
wh_main_brt_carcassonne	23	29	34	18	20	145	soldier	0	0	0	26847	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	132	41	36	15	15	145	soldier	0	0	0	26848	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	250	250	250	205	101	42	soldier	0	0	0	26855	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	30	30	30	241	241	241	soldier	0	0	0	26858	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	236	236	245	11	11	139	soldier	0	0	0	26860	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	25	25	180	14	14	25	soldier	0	0	0	26862	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	18	18	37	64	178	214	soldier	0	0	0	26867	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	16	16	132	135	42	37	soldier	0	0	0	26877	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	239	239	241	75	126	220	soldier	0	0	0	26880	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	45	193	244	22	26	142	soldier	0	0	0	26889	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_carcassonne	12	14	134	238	238	246	soldier	0	0	0	26899	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	269	wh_main_brt_cav_pegasus_knights
wh_main_brt_carcassonne	239	239	239	36	36	36	soldier	0	0	0	26908	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	12	14	134	238	238	246	soldier	0	0	0	26918	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	18	16	137	136	43	38	soldier	0	0	0	26925	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	136	64	29	243	243	243	soldier	0	0	0	26931	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bastonne	239	239	239	36	36	36	soldier	0	0	0	2694	wh_main_brt_cha_paladin_4
wh_main_brt_lyonesse	83	201	238	19	19	19	soldier	0	0	0	26941	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	95	35	35	77	171	214	soldier	0	0	0	26945	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	23	29	34	18	20	145	soldier	0	0	0	26948	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	132	41	36	15	15	145	soldier	0	0	0	26957	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	250	250	250	205	101	42	soldier	0	0	0	26964	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	30	30	30	241	241	241	soldier	0	0	0	26966	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	236	236	245	11	11	139	soldier	0	0	0	26972	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	25	25	180	14	14	25	soldier	0	0	0	26974	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	18	18	37	64	178	214	soldier	0	0	0	26979	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	16	16	132	135	42	37	soldier	0	0	0	26983	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	239	239	241	75	126	220	soldier	0	0	0	26984	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	45	193	244	22	26	142	soldier	0	0	0	26985	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	12	14	134	238	238	246	soldier	0	0	0	26992	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	26994	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_lyonesse	239	239	239	36	36	36	soldier	0	0	0	26995	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bretonnia	239	239	239	36	36	36	soldier	0	0	0	26999	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	18	16	137	136	43	38	soldier	0	0	0	27009	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	136	64	29	243	243	243	soldier	0	0	0	27012	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	83	201	238	19	19	19	soldier	0	0	0	27021	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	95	35	35	77	171	214	soldier	0	0	0	27024	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bordeleaux	18	16	137	136	43	38	soldier	0	0	0	2703	wh_main_brt_cav_grail_knights
wh_main_brt_artois	23	29	34	18	20	145	soldier	0	0	0	27030	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	132	41	36	15	15	145	soldier	0	0	0	27031	wh_dlc07_brt_cav_knights_errant_0
wh_dlc08_nor_wintertooth	14	11	179	117	122	44	soldier	0	0	0	270331260	wh_pro04_nor_mon_skinwolves_ror_0
wh_main_brt_artois	250	250	250	205	101	42	soldier	0	0	0	27040	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	30	30	30	241	241	241	soldier	0	0	0	27044	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	236	236	245	11	11	139	soldier	0	0	0	27050	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	25	25	180	14	14	25	soldier	0	0	0	27055	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	18	16	137	136	43	38	soldier	0	0	0	27061	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	136	64	29	243	243	243	soldier	0	0	0	27071	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bordeleaux	136	64	29	243	243	243	soldier	0	0	0	2708	wh_main_brt_cav_grail_knights
wh_main_brt_parravon	83	201	238	19	19	19	soldier	0	0	0	27080	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	95	35	35	77	171	214	soldier	0	0	0	27086	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	23	29	34	18	20	145	soldier	0	0	0	27092	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	132	41	36	15	15	145	soldier	0	0	0	27093	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	250	250	250	205	101	42	soldier	0	0	0	27096	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	30	30	30	241	241	241	soldier	0	0	0	27105	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	236	236	245	11	11	139	soldier	0	0	0	27106	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	18	18	37	64	178	214	soldier	0	0	0	27109	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	25	25	180	14	14	25	soldier	0	0	0	27117	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	18	18	37	64	178	214	soldier	0	0	0	27118	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	16	16	132	135	42	37	soldier	0	0	0	27120	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	239	239	241	75	126	220	soldier	0	0	0	27129	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	45	193	244	22	26	142	soldier	0	0	0	27136	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	12	14	134	238	238	246	soldier	0	0	0	27143	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_parravon	239	239	239	36	36	36	soldier	0	0	0	27151	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	16	16	132	135	42	37	soldier	0	0	0	27158	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_artois	239	239	241	75	126	220	soldier	0	0	0	27166	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bordeleaux	83	201	238	19	19	19	soldier	0	0	0	2717	wh_main_brt_cav_grail_knights
wh_main_brt_artois	45	193	244	22	26	142	soldier	0	0	0	27173	wh_dlc07_brt_cav_knights_errant_0
wh_main_brt_bordeleaux	95	35	35	77	171	214	soldier	0	0	0	2726	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	23	29	34	18	20	145	soldier	0	0	0	2734	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	132	41	36	15	15	145	soldier	0	0	0	2742	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	250	250	250	205	101	42	soldier	0	0	0	2743	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	30	30	30	241	241	241	soldier	0	0	0	2750	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	236	236	245	11	11	139	soldier	0	0	0	2758	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	25	25	180	14	14	25	soldier	0	0	0	2768	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	18	18	37	64	178	214	soldier	0	0	0	2776	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	18	16	137	136	43	38	soldier	0	0	0	278	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	16	16	132	135	42	37	soldier	0	0	0	2786	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	239	239	241	75	126	220	soldier	0	0	0	2790	wh_main_brt_cav_grail_knights
wh_main_brt_carcassonne	0	0	0	20	20	110	soldier	0	0	0	279189527	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_main_brt_bordeleaux	45	193	244	22	26	142	soldier	0	0	0	2795	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	12	14	134	238	238	246	soldier	0	0	0	2801	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	239	239	239	36	36	36	soldier	0	0	0	2805	wh_main_brt_cav_grail_knights
wh_main_brt_bordeleaux	18	16	137	136	43	38	soldier	0	0	0	2806	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	136	64	29	243	243	243	soldier	0	0	0	2814	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	83	201	238	19	19	19	soldier	0	0	0	2822	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	95	35	35	77	171	214	soldier	0	0	0	2824	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	23	29	34	18	20	145	soldier	0	0	0	2834	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	132	41	36	15	15	145	soldier	0	0	0	2837	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	250	250	250	205	101	42	soldier	0	0	0	2838	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	136	64	29	243	243	243	soldier	0	0	0	284	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	30	30	30	241	241	241	soldier	0	0	0	2847	wh_main_brt_cav_knights_of_the_realm
wh2_main_def_har_ganeth	170	185	110	0	0	0	soldier	0	0	0	285544061	wh2_dlc10_def_cav_knights_of_the_ebon_claw_ror_0
wh_main_brt_bordeleaux	236	236	245	11	11	139	soldier	0	0	0	2856	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	25	25	180	14	14	25	soldier	0	0	0	2858	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	18	18	37	64	178	214	soldier	0	0	0	2859	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	16	16	132	135	42	37	soldier	0	0	0	2862	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	160	100	50	255	255	255	soldier	160	100	50	286273495	wh_pro04_brt_cav_knights_errant_ror_0
wh_main_brt_bordeleaux	239	239	241	75	126	220	soldier	0	0	0	2867	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	45	193	244	22	26	142	soldier	0	0	0	2875	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_bst_beastmen_qb1	72	72	154	117	138	114	soldier	0	0	0	287998670	wh_dlc08_bst_mon_cygor_boss
wh_main_brt_bordeleaux	12	14	134	238	238	246	soldier	0	0	0	2882	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	239	239	239	36	36	36	soldier	0	0	0	2888	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bordeleaux	18	16	137	136	43	38	soldier	0	0	0	2889	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	136	64	29	243	243	243	soldier	0	0	0	2890	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	20	20	110	0	0	0	soldier	20	20	110	289192533	wh_pro04_brt_cav_knights_of_the_realm_ror_0
wh_main_brt_bordeleaux	83	201	238	19	19	19	soldier	0	0	0	2895	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	95	35	35	77	171	214	soldier	0	0	0	2901	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	23	29	34	18	20	145	soldier	0	0	0	2905	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	132	41	36	15	15	145	soldier	0	0	0	2909	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	250	250	250	205	101	42	soldier	0	0	0	2916	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	30	30	30	241	241	241	soldier	0	0	0	2917	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	236	236	245	11	11	139	soldier	0	0	0	2923	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	25	25	180	14	14	25	soldier	0	0	0	2931	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	18	18	37	64	178	214	soldier	0	0	0	2932	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	16	16	132	135	42	37	soldier	0	0	0	2934	wh_main_brt_cav_pegasus_knights
wh_main_brt_bretonnia	83	201	238	19	19	19	soldier	0	0	0	294	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	239	239	241	75	126	220	soldier	0	0	0	2940	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	45	193	244	22	26	142	soldier	0	0	0	2942	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	12	14	134	238	238	246	soldier	0	0	0	2952	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	239	239	239	36	36	36	soldier	0	0	0	2955	wh_main_brt_cav_pegasus_knights
wh_main_brt_bordeleaux	18	16	137	136	43	38	soldier	0	0	0	2959	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	136	64	29	243	243	243	soldier	0	0	0	2969	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	83	201	238	19	19	19	soldier	0	0	0	2974	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	95	35	35	77	171	214	soldier	0	0	0	2975	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	23	29	34	18	20	145	soldier	0	0	0	2985	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	132	41	36	15	15	145	soldier	0	0	0	2993	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	95	35	35	77	171	214	soldier	0	0	0	300	wh_main_brt_cha_lord_0
wh_dlc05_wef_argwylon	12	113	229	127	85	170	soldier	0	0	0	300067924	wh_pro04_wef_cav_wild_riders_ror_0
wh_main_brt_bordeleaux	250	250	250	205	101	42	soldier	0	0	0	3001	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	30	30	30	241	241	241	soldier	0	0	0	3002	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	236	236	245	11	11	139	soldier	0	0	0	3003	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	25	25	180	14	14	25	soldier	0	0	0	3005	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	18	18	37	64	178	214	soldier	0	0	0	3014	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	16	16	132	135	42	37	soldier	0	0	0	3018	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	239	239	241	75	126	220	soldier	0	0	0	3022	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	45	193	244	22	26	142	soldier	0	0	0	3027	wh_main_brt_cha_lord_0
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	303	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	12	14	134	238	238	246	soldier	0	0	0	3035	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	239	239	239	36	36	36	soldier	0	0	0	3040	wh_main_brt_cha_lord_0
wh_main_brt_bordeleaux	18	16	137	136	43	38	soldier	0	0	0	3043	wh_main_brt_cha_lord_2
wh_main_brt_bordeleaux	136	64	29	243	243	243	soldier	0	0	0	3044	wh_main_brt_cha_lord_2
wh_main_brt_bordeleaux	83	201	238	19	19	19	soldier	0	0	0	3049	wh_main_brt_cha_lord_2
wh_main_brt_bordeleaux	95	35	35	77	171	214	soldier	0	0	0	3059	wh_main_brt_cha_lord_2
