land_units_to_unit_abilites_junctions_tables	0
wh_main_character_abilities_arcane_conduit	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_1
wh2_dlc11_lord_abilities_dark_protection	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
wh_main_character_abilities_arcane_conduit	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_2
wh2_dlc11_lord_abilities_dark_protection	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh2_main_unit_abilities_pestilential_breath	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh_main_character_abilities_arcane_conduit	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh_main_hero_passive_swarm_of_flies	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_necrarch_lord_3
wh2_dlc11_lord_abilities_claws_of_mourkain	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh2_dlc11_lord_abilities_ghoul_king_of_ushoran	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh_main_unit_passive_regeneration	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_0
wh2_dlc11_lord_abilities_claws_of_mourkain	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh2_dlc11_lord_abilities_ghoul_king_of_ushoran	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh2_main_unit_abilities_death_shriek	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh_main_unit_passive_regeneration	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_strigoi_lord_1
wh2_dlc11_lord_abilities_storm_of_the_night	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
wh_main_character_abilities_undeath_resurgent	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_0
wh2_dlc11_lord_abilities_storm_of_the_night	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
wh_main_character_abilities_undeath_resurgent	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_1
wh2_dlc11_lord_abilities_storm_of_the_night	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
wh_main_character_abilities_undeath_resurgent	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_2
wh2_dlc11_lord_abilities_storm_of_the_night	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh2_main_unit_abilities_pestilential_breath	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_character_abilities_undeath_resurgent	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_hero_passive_swarm_of_flies	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_lord_passive_the_hunger	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_bloodline_von_carstein_lord_3
wh_main_character_abilities_undeath_resurgent	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh_main_character_passive_master_of_the_dead	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh_main_unit_passive_unstable	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh_main_unit_passive_unstable_mark_ii	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh_pro03_lord_abilities_lord_of_undeath	wh2_dlc11_vmp_cha_heinrich_kemmler_1
wh2_dlc11_unit_passive_unbinding_varghulf	wh2_dlc11_vmp_mon_varghulf_summoned
wh_main_unit_passive_regeneration	wh2_dlc11_vmp_mon_varghulf_summoned
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cav_ripperdactyl_riders_0
wh2_dlc12_unit_abilities_toad_rage	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cav_ripperdactyl_riders_ror_0
wh2_dlc12_unit_abilities_drop_rocks_of_sundering	wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua
wh2_main_unit_abilities_drop_rocks	wh2_dlc12_lzd_cav_terradon_riders_0_tlaqua
wh2_dlc12_unit_abilities_drop_rocks_of_chotec	wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua
wh2_main_unit_abilities_drop_rocks	wh2_dlc12_lzd_cav_terradon_riders_1_tlaqua
wh2_dlc12_unit_abilities_drop_rocks_of_sundering	wh2_dlc12_lzd_cav_terradon_riders_ror_0
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
wh2_dlc12_lord_abilities_warriors_crest	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
wh_main_character_abilities_foe_seeker	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_skink_chief_red_crested_0
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
wh2_dlc12_lord_abilities_warriors_crest	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
wh_main_character_abilities_foe_seeker	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_skink_chief_red_crested_1
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
wh2_dlc12_lord_abilities_warriors_crest	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
wh_main_character_abilities_foe_seeker	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_skink_chief_red_crested_2
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
wh2_dlc12_lord_abilities_warriors_crest	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
wh_main_character_abilities_foe_seeker	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_skink_chief_red_crested_3
wh2_dlc12_unit_abilities_burning_alignment	wh2_dlc12_lzd_cha_skink_priest_beasts_4
wh2_dlc12_unit_passive_arcane_configuration	wh2_dlc12_lzd_cha_skink_priest_beasts_4
wh2_dlc12_unit_passive_portent_of_warding	wh2_dlc12_lzd_cha_skink_priest_beasts_4
wh2_main_character_abilities_cold_blooded	wh2_dlc12_lzd_cha_skink_priest_beasts_4
wh2_dlc12_unit_abilities_burning_alignment	wh2_dlc12_lzd_cha_skink_priest_heavens_4
wh2_dlc12_unit_passive_arcane_configuration	wh2_dlc12_lzd_cha_skink_priest_heavens_4
wh2_dlc12_unit_passive_portent_of_warding	wh2_dlc12_lzd_cha_skink_priest_heavens_4
wh2_main_character_abilities_cold_blooded	wh2_dlc12_lzd_cha_skink_priest_heavens_4
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tehenhauin_0
wh_main_character_abilities_arcane_conduit	wh2_dlc12_lzd_cha_tehenhauin_0
wh_main_character_abilities_stand_your_ground	wh2_dlc12_lzd_cha_tehenhauin_0
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_tehenhauin_0
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tehenhauin_1
wh_main_character_abilities_arcane_conduit	wh2_dlc12_lzd_cha_tehenhauin_1
wh_main_character_abilities_stand_your_ground	wh2_dlc12_lzd_cha_tehenhauin_1
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_tehenhauin_1
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tehenhauin_2
wh_main_character_abilities_arcane_conduit	wh2_dlc12_lzd_cha_tehenhauin_2
wh_main_character_abilities_stand_your_ground	wh2_dlc12_lzd_cha_tehenhauin_2
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_tehenhauin_2
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tehenhauin_3
wh2_dlc12_unit_abilities_burning_alignment	wh2_dlc12_lzd_cha_tehenhauin_3
wh2_dlc12_unit_passive_arcane_configuration	wh2_dlc12_lzd_cha_tehenhauin_3
wh2_dlc12_unit_passive_portent_of_warding	wh2_dlc12_lzd_cha_tehenhauin_3
wh_main_character_abilities_arcane_conduit	wh2_dlc12_lzd_cha_tehenhauin_3
wh_main_character_abilities_stand_your_ground	wh2_dlc12_lzd_cha_tehenhauin_3
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_cha_tehenhauin_3
wh2_dlc12_lord_abilities_drop_sphere_of_tepok	wh2_dlc12_lzd_cha_tiktaqto_0
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tiktaqto_0
wh2_dlc12_lord_abilities_master_of_the_skies	wh2_dlc12_lzd_cha_tiktaqto_0
wh_main_character_abilities_deadly_onslaught	wh2_dlc12_lzd_cha_tiktaqto_0
wh2_dlc12_lord_abilities_drop_sphere_of_tepok	wh2_dlc12_lzd_cha_tiktaqto_1
wh2_dlc12_lord_abilities_focus_instincts	wh2_dlc12_lzd_cha_tiktaqto_1
wh2_dlc12_lord_abilities_master_of_the_skies	wh2_dlc12_lzd_cha_tiktaqto_1
wh_main_character_abilities_deadly_onslaught	wh2_dlc12_lzd_cha_tiktaqto_1
wh2_dlc12_unit_abilities_shield_of_chaqua	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
wh2_main_unit_passive_primal_instincts	wh2_dlc12_lzd_inf_saurus_warriors_ror_0
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_inf_skink_red_crested_0
wh2_dlc12_unit_abilities_refuse_to_die	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
wh_main_unit_passive_frenzy	wh2_dlc12_lzd_inf_skink_red_crested_ror_0
wh_pro04_unit_passive_guardian	wh2_dlc12_lzd_inf_temple_guards_ror_0
wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones	wh2_dlc12_lzd_lzd_cha_kroak_0_boss
wh2_main_character_abilities_cold_blooded	wh2_dlc12_lzd_lzd_cha_kroak_0_boss
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc12_lzd_lzd_cha_kroak_0_boss
wh2_dlc12_character_abilities_supreme_shield_of_the_old_ones	wh2_dlc12_lzd_lzd_cha_kroak_0
wh2_main_character_abilities_cold_blooded	wh2_dlc12_lzd_lzd_cha_kroak_0
wh2_main_character_passive_grand_arcane_conduit	wh2_dlc12_lzd_lzd_cha_kroak_0
wh2_main_unit_passive_primal_instincts	wh2_dlc12_lzd_mon_ancient_salamander_0
wh2_dlc12_unit_abilities_burning_alignment	wh2_dlc12_lzd_mon_ancient_stegadon_1
wh2_dlc12_unit_passive_arcane_configuration	wh2_dlc12_lzd_mon_ancient_stegadon_1
wh2_dlc12_unit_passive_portent_of_warding	wh2_dlc12_lzd_mon_ancient_stegadon_1
wh2_dlc12_unit_passive_thunderous_one	wh2_dlc12_lzd_mon_ancient_stegadon_ror_0
wh2_dlc12_unit_abilities_ark_of_sotek	wh2_dlc12_lzd_mon_bastiladon_3
wh2_main_unit_passive_primal_instincts	wh2_dlc12_lzd_mon_salamander_pack_0
wh2_main_unit_passive_primal_instincts	wh2_dlc12_lzd_mon_salamander_pack_ror_0
wh_dlc05_hero_passive_hawkish_precision	wh2_dlc12_skv_art_warplock_jezzails_ror_tech_lab_0
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_ikit_claw_0
wh2_dlc12_lord_abilities_unlimited_power	wh2_dlc12_skv_cha_ikit_claw_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_ikit_claw_0
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_ikit_claw_1
wh2_dlc12_lord_abilities_unlimited_power	wh2_dlc12_skv_cha_ikit_claw_1
wh2_dlc12_unit_passive_the_best_defence	wh2_dlc12_skv_cha_ikit_claw_1
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_ikit_claw_1
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_ikit_claw_2
wh2_dlc12_lord_abilities_unlimited_power	wh2_dlc12_skv_cha_ikit_claw_2
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_ikit_claw_2
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_warlock_master_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_warlock_master_0
wh_main_character_abilities_arcane_conduit	wh2_dlc12_skv_cha_warlock_master_0
wh_main_hero_passive_extra_powder	wh2_dlc12_skv_cha_warlock_master_0
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_warlock_master_1
wh2_dlc12_unit_passive_the_best_defence	wh2_dlc12_skv_cha_warlock_master_1
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_warlock_master_1
wh_main_character_abilities_arcane_conduit	wh2_dlc12_skv_cha_warlock_master_1
wh_main_hero_passive_extra_powder	wh2_dlc12_skv_cha_warlock_master_1
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_cha_warlock_master_2
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_cha_warlock_master_2
wh_main_character_abilities_arcane_conduit	wh2_dlc12_skv_cha_warlock_master_2
wh_main_hero_passive_extra_powder	wh2_dlc12_skv_cha_warlock_master_2
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_clanrats_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_clanrats_ror_0
wh2_dlc12_unit_passive_demagoguery	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0
wh_main_unit_passive_frenzy	wh2_dlc12_skv_inf_plague_monk_censer_bearer_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_ratling_gun_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_ratling_gun_0
wh2_main_unit_abilities_concealment_bombs	wh2_dlc12_skv_inf_ratling_gun_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_ratling_gun_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_ratling_gun_ror_0
wh2_dlc09_unit_passive_guardian	wh2_dlc12_skv_inf_stormvermin_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_stormvermin_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_stormvermin_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_warplock_jezzails_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_warplock_jezzails_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_inf_warplock_jezzails_ror_0
wh2_main_unit_passive_strength_in_numbers	wh2_dlc12_skv_inf_warplock_jezzails_ror_0
wh2_dlc12_unit_passive_the_best_defence	wh2_dlc12_skv_veh_doom_flayer_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_veh_doom_flayer_0
wh2_dlc12_unit_passive_the_best_defence	wh2_dlc12_skv_veh_doom_flayer_ror_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_veh_doom_flayer_ror_0
wh2_dlc12_character_abilities_brass_orb	wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0
wh2_dlc12_unit_passive_the_best_defence	wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0
wh2_main_unit_passive_scurry_away	wh2_dlc12_skv_veh_doom_flayer_ror_tech_lab_0
wh_main_unit_passive_regeneration	wh2_dlc12_skv_veh_doomwheel_ror_tech_lab_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_art_reaper_bolt_thrower
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_art_reaper_bolt_thrower
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_cold_one_chariot
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_cold_one_chariot
wh2_main_unit_passive_primal_instincts	wh2_main_def_cav_cold_one_chariot
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_cold_one_knights_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_cold_one_knights_0
wh2_main_unit_passive_primal_instincts	wh2_main_def_cav_cold_one_knights_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_cold_one_knights_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_cold_one_knights_1
wh2_main_unit_passive_primal_instincts	wh2_main_def_cav_cold_one_knights_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_dark_riders_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_dark_riders_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_dark_riders_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_dark_riders_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cav_dark_riders_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cav_dark_riders_2
wh2_main_character_abilities_witchbrew	wh2_main_def_cha_death_hag_0
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_cha_death_hag_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_death_hag_0
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_death_hag_0
wh_main_unit_passive_frenzy	wh2_main_def_cha_death_hag_0
wh2_main_character_abilities_witchbrew	wh2_main_def_cha_death_hag_1
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_cha_death_hag_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_death_hag_1
wh2_main_unit_abilities_fury_of_khaine	wh2_main_def_cha_death_hag_1
wh2_main_unit_passive_bloodshield_of_khaine	wh2_main_def_cha_death_hag_1
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_death_hag_1
wh_main_unit_passive_frenzy	wh2_main_def_cha_death_hag_1
wh2_main_character_abilities_volley_of_dark_arrows	wh2_main_def_cha_dreadlord_0
wh2_main_character_passive_loose	wh2_main_def_cha_dreadlord_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_0
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_0
wh2_main_character_abilities_volley_of_dark_arrows	wh2_main_def_cha_dreadlord_1
wh2_main_character_passive_loose	wh2_main_def_cha_dreadlord_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_1
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_1
wh2_main_character_abilities_volley_of_dark_arrows	wh2_main_def_cha_dreadlord_2
wh2_main_character_passive_loose	wh2_main_def_cha_dreadlord_2
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_2
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_2
wh2_main_character_abilities_volley_of_dark_arrows	wh2_main_def_cha_dreadlord_4
wh2_main_character_passive_loose	wh2_main_def_cha_dreadlord_4
wh2_main_unit_abilities_noxious_breath	wh2_main_def_cha_dreadlord_4
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_4
wh2_main_character_abilities_volley_of_dark_arrows	wh2_main_def_cha_dreadlord_5
wh2_main_character_passive_loose	wh2_main_def_cha_dreadlord_5
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_5
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_5
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_5
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_female_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_female_0
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_0
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_0
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_female_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_female_1
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_1
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_1
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_female_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_female_2
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_2
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_2
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_2
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_4
wh2_main_unit_abilities_noxious_breath	wh2_main_def_cha_dreadlord_female_4
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_4
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_4
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_dreadlord_female_5
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_dreadlord_female_5
wh2_main_lord_passive_strength_through_spite	wh2_main_def_cha_dreadlord_female_5
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_dreadlord_female_5
wh_main_character_abilities_foe_seeker	wh2_main_def_cha_dreadlord_female_5
wh2_main_character_abilities_assassins_trophy	wh2_main_def_cha_khainite_assassin_0
wh2_main_character_abilities_black_lotus	wh2_main_def_cha_khainite_assassin_0
wh2_main_character_abilities_dark_venom	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_mastery	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_khainite_assassin_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_0
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_0
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_1
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_1
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_1
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_malekith_2
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_malekith_2
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_2
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_2
wh2_main_lord_abilities_gaze_of_malice	wh2_main_def_cha_malekith_3
wh2_main_unit_abilities_noxious_breath	wh2_main_def_cha_malekith_3
wh_main_character_abilities_stand_your_ground	wh2_main_def_cha_malekith_3
wh2_main_character_passive_grand_arcane_conduit	wh2_main_def_cha_morathi_0
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_morathi_0
wh2_main_faction_abilities_murderous_prowess_indicator	wh2_main_def_cha_morathi_0
wh2_main_lord_passive_enchanting_beauty	wh2_main_def_cha_morathi_0
wh_main_character_abilities_deadly_onslaught	wh2_main_def_cha_morathi_0
wh2_main_character_passive_grand_arcane_conduit	wh2_main_def_cha_morathi_1
wh2_main_faction_abilities_murderous_prowess	wh2_main_def_cha_morathi_1
