audio_metadata_tags_tables	8
key	sound_event_battle_start	sound_event_battle_stop	sound_event_campaign_start	sound_event_campaign_stop	limitation_scale	entity_type_switch	melee_hit_category	melee_hit_type_override	rtpc_1_name	rtpc_1_assignment	rtpc_2_name	rtpc_2_assignment	scaled_sound_upsize	scaled_max_delay	scaled_sound_next	requires_cinematic	max_probability	min_probability	is_vocalisation	play_at_bone	play_at_position	play_at_base	require_ground_type_limited	require_ground_type	require_armour_type	require_melee_weapon_type	require_shield_type	triggers_blood	is_tracked	require_reverb	require_obstruction	can_play_under_splice	ignore_if_headless	play_on_looping_sound	cinematic_only	doppler_rtpc_name	flip_direction	blood_enabled_only	use_limitation_type_override	limitation_type_override	culling_distance_override	ignore_alpha_check	override_vo
Foley_Ghost_Limb_Fast	Battle_Individual_Foley_Ghost_Limb_Fast		Campaign_Individual_Foley_Ghost_Limb_Fast		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Ghost_Limb_Slow	Battle_Individual_Foley_Ghost_Limb_Slow		Campaign_Individual_Foley_Ghost_Limb_Slow		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Giant_Medallion_Impact_Heavy	Battle_Individual_Foley_Giant_Medallion_Impact_Heavy		Campaign_Individual_Foley_Giant_Medallion_Impact_Heavy		0								0	0		false	100	100	false	true	false	false	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Giant_Medallion_Impact_Soft	Battle_Individual_Foley_Giant_Medallion_Impact_Soft		Campaign_Individual_Foley_Giant_Medallion_Impact_Soft		0								0	0		false	100	100	false	true	false	false	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Giant_Medallion_Swing	Battle_Individual_Foley_Giant_Medallion_Swing		Campaign_Individual_Foley_Giant_Medallion_Swing		0								0	0		false	100	100	false	true	false	false	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Goo_Limb_Fast	Battle_Individual_Foley_Goo_Limb_Fast		Campaign_Individual_Foley_Goo_Limb_Fast		0	Generic_Entity_Type_Foley_Hybrid_Creature							0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Goo_Limb_Slow	Battle_Individual_Foley_Goo_Limb_Slow		Campaign_Individual_Foley_Goo_Limb_Slow		0	Generic_Entity_Type_Foley_Hybrid_Creature							0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Goo_Torso_Fast	Battle_Individual_Foley_Goo_Torso_Fast		Campaign_Individual_Foley_Goo_Torso_Fast		0	Generic_Entity_Type_Foley_Hybrid_Creature							0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Goo_Torso_Slow	Battle_Individual_Foley_Goo_Torso_Slow		Campaign_Individual_Foley_Goo_Torso_Slow		0	Generic_Entity_Type_Foley_Hybrid_Creature							0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hand_Clap_Small	Battle_Individual_Melee_Weapon_Hand_Clap		Campaign_Individual_Melee_Weapon_Hand_Clap		0.3								0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	false	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hell_Pit_Abomination_Frame_Rattle	Battle_Individual_Artillery_Hell_Pit_Abomination_Engine_Metal_Frame_Rattle				1								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Attack_Swing	Battle_IND_foley_hierotitan_scales_attack				0								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Swing_Fast	Battle_IND_foley_hierotitan_scales_move_fast				0								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Swing_Idle	Battle_IND_foley_hierotitan_scales_move_idle				0								0	0		false	100	100	false	false	true	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Swing_Medium	Battle_IND_foley_hierotitan_scales_move_medium				0								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Swing_Slow	Battle_IND_foley_hierotitan_scales_move_slow				0								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Scales_Whoosh	Battle_IND_foley_hierotitan_scales_whoosh				0								0	0		false	100	100	false	true	false	false	true	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Hierotitan_Torso_Slow	Battle_IND_foley_hierotitan_torso_slow				0								0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Horse_Torso_Fast	Battle_Individual_Foley_Horse_Torso_Fast		Campaign_Individual_Foley_Horse_Torso_Fast		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Horse_Torso_Slow	Battle_Individual_Foley_Horse_Torso_Slow		Campaign_Individual_Foley_Horse_Torso_Slow		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Humanoid_Limb_Fast	Battle_Individual_Foley_Humanoid_Limb_Fast		Campaign_Individual_Foley_Humanoid_Limb_Fast		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	40	false	false
Foley_Humanoid_Limb_Slow	Battle_Individual_Foley_Humanoid_Limb_Slow		Campaign_Individual_Foley_Humanoid_Limb_Slow		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	40	false	false
Foley_Humanoid_Torso_Fast	Battle_Individual_Foley_Humanoid_Torso_Fast		Campaign_Individual_Foley_Humanoid_Torso_Fast		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	40	false	false
Foley_Humanoid_Torso_Slow	Battle_Individual_Foley_Humanoid_Torso_Slow		Campaign_Individual_Foley_Humanoid_Torso_Slow		0								0	0		false	100	10	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	40	false	false
Foley_Jezzails_Kick	Battle_Individual_Foley_Jezzails_Kick				0.2								0	0		false	100	100	false	false	false	true	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	50	false	false
Foley_Lord_Of_Change_matched_attack	Battle_IND_Foley_Lord_of_changed_matched_hit				1								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	false	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Cock	Battle_IND_Foley_Necrofex_Colossus_Cannon_Cock		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Cock		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Jam	Battle_IND_Foley_Necrofex_Colossus_Cannon_Jam		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Jam		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Jam_Recover	Battle_IND_Foley_Necrofex_Colossus_Cannon_Jam_Recover		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Jam_Recover		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Load	Battle_IND_Foley_Necrofex_Colossus_Cannon_Load		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Load		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Load_End	Battle_IND_Foley_Necrofex_Colossus_Cannon_Load_End		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Load_End		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Load_End_Rotate	Battle_IND_Foley_Necrofex_Colossus_Cannon_Load_End_Rotate		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Load_End_Rotate		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Move	Battle_IND_Foley_Necrofex_Colossus_Cannon_Move		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Move		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Rotate_Long	Battle_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Long		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Long		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Rotate_Medium	Battle_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Medium		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Medium		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Cannon_Rotate_Short	Battle_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Short		Campaign_IND_Foley_Necrofex_Colossus_Cannon_Rotate_Short		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Torso_Fast_Short	Battle_IND_Foley_Necrofex_Colossus_Torso_Fast_Short		Campaign_IND_Foley_Necrofex_Colossus_Torso_Fast_Short		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Torso_Slow_Long	Battle_IND_Foley_Necrofex_Colossus_Torso_Slow_Long		Campaign_IND_Foley_Necrofex_Colossus_Torso_Slow_Long		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrofex_Colossus_Torso_Slow_Short	Battle_IND_Foley_Necrofex_Colossus_Torso_Slow_Short		Campaign_IND_Foley_Necrofex_Colossus_Torso_Slow_Short		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Leg_Fast	Battle_IND_Foley_Necrosphinx_Leg_Fast		Campaign_IND_Foley_Necrosphinx_Leg_Fast		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Leg_Slow	Battle_IND_Foley_Necrosphinx_Leg_Slow		Campaign_IND_Foley_Necrosphinx_Leg_Slow		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Tail_Fast	Battle_IND_Foley_Necrosphinx_Tail_Fast		Campaign_IND_Foley_Necrosphinx_Tail_Fast		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Tail_Slow	Battle_IND_Foley_Necrosphinx_Tail_Slow		Campaign_IND_Foley_Necrosphinx_Tail_Slow		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Torso_Fast	Battle_IND_Foley_Necrosphinx_Torso_Fast		Campaign_IND_Foley_Necrosphinx_Torso_Fast		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Torso_Slow	Battle_IND_Foley_Necrosphinx_Torso_Slow		Campaign_IND_Foley_Necrosphinx_Torso_Slow		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Necrosphinx_Wings	Battle_IND_Foley_Necrosphinx_Wings		Campaign_IND_Foley_Necrosphinx_Wings		0								0	0		false	100	100	false	true	false	false	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Creak_Long	IND_Foley_Rotting_Leviathan_Creak_Long		Campaign_IND_Foley_Rotting_Leviathan_Creak_Long		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Creak_Short	IND_Foley_Rotting_Leviathan_Creak_Short		Campaign_IND_Foley_Rotting_Leviathan_Creak_Short		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Limb_Long	IND_Foley_Rotting_Leviathan_Limb_Long		Campaign_IND_Foley_Rotting_Leviathan_Limb_Long		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Limb_Short	IND_Foley_Rotting_Leviathan_Limb_Short		Campaign_IND_Foley_Rotting_Leviathan_Limb_Short		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Mouth_Idle	IND_Foley_Rotting_Leviathan_Mouth_Idle_Start	IND_Foley_Rotting_Leviathan_Mouth_Idle_Stop	Campaign_IND_Foley_Rotting_Leviathan_Mouth_Idle_Start	Campaign_IND_Foley_Rotting_Leviathan_Mouth_Idle_Stop	0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Mouth_Open	IND_Foley_Rotting_Leviathan_Mouth_Open		Campaign_IND_Foley_Rotting_Leviathan_Mouth_Open		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Rotting_Leviathan_Mouth_Swallow	IND_Foley_Rotting_Leviathan_Mouth_Swallow		Campaign_IND_Foley_Rotting_Leviathan_Mouth_Swallow		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Scratch_Kroxigor	Battle_Individual_Foley_Creature_Medium_Scratch		Campaign_Individual_Foley_Creature_Medium_Scratch		0								0	0		false	100	10	false	false	false	true	false	false	false	false	false	false	false	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Skarsnik_Goblin_Limb_Fast	Battle_Individual_Foley_Skarsnik_Goblin_Limb_Fast		Campaign_Individual_Foley_Skarsnik_Limb_Fast		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Skarsnik_Goblin_Limb_Slow	Battle_Individual_Foley_Skarsnik_Goblin_Limb_Slow		Campaign_Individual_Foley_Skarsnik_Limb_Slow		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Skarsnik_Goblin_Torso_Fast	Battle_Individual_Foley_Skarsnik_Goblin_Torso_Fast		Campaign_Individual_Foley_Skarsnik_Torso_Fast		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
Foley_Skarsnik_Goblin_Torso_Slow	Battle_Individual_Foley_Skarsnik_Goblin_Torso_Slow		Campaign_Individual_Foley_Skarsnik_Torso_Slow		0								0	0		false	100	100	false	false	false	true	false	false	true	false	false	false	true	true	false	true	false	false	false		false	false	false	Lord_Hero	0	false	false
