cai_personalities_tables	19
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behaviour_policy	reliability_policy_key	religious_conversion_policy	technology_manager_key	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_change_management_policy	trespassing_component	agent_embed_profile	character_skill_selection_policy	military_generator_config_override
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_internally_friendly_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward	default	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_lizardmen_internally_hostile_aggressive	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen_internal	aggressive_straightforward	default	default_construction_system_policy	aggressive_vcregion_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_internally_hostile_aggressive_easy	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen_internal	aggressive_straightforward	default	default_construction_system_policy	aggressive_vcregion_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_internally_hostile_aggressive_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen_internal	aggressive_straightforward	default	militarist_construction_system_policy	aggressive_vcregion_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_internally_hostile_aggressive_less_diplomatic_hard	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	dislikes_lizardmen_internal	aggressive_straightforward_unfriendly	default	militarist_construction_system_policy	aggressive_vcregion_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_internally_hostile_aggressive_less_diplomatic_hard_allied	cai_pmap_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	aggressive	anti_chaos	aggressive_straightforward_unfriendly	default	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_unfriendly	default	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	default_construction_system_policy	default_vcregion_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	default_construction_system_policy	default_allied_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	default_construction_system_policy	default_vcregion_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_easy_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	default_construction_system_policy	default_allied_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_major_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_major_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_secondary	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	default_construction_system_policy	default_vcregion_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_secondary_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	default_construction_system_policy	default_allied_task_generator_profile	active	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_secondary_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	default_construction_system_policy	default_vcregion_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_lizardmen_major_secondary_easy_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	default_construction_system_policy	default_allied_avoid_player_task_generator_profile	active	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_major_secondary_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward_friendly	subjugator	militarist_construction_system_policy	default_vcregion_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	militarist	wh2_lizardmen_major_secondary_hard_allied	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	anti_chaos	straightforward_friendly	subjugator	militarist_construction_system_policy	default_allied_anti_player_task_generator_profile	active	militarist	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	balanced	wh2_lizardmen_noruins_early	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	straightforward	default	default_construction_system_policy	default_noruins_avoid_oldworld_races_task_generator_profile	default	small_military	default_early	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_passive	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	defensive	passive	default_construction_system_policy	defensive_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	economist	wh2_passive_cowardly	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	defensive	passive	default_construction_system_policy	defensive_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_cowardly_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	defensive	passive	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_cowardly_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	cowardly	default	defensive	passive	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	small_military	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_easy	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	defensive	passive	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	small_military	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
cai_adp_standard	cai_arp_standard	default_budget_policy	wh2_passive_hard	cai_pmap_very_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	true	default	default	default	defensive	passive	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	small_military	default	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy	
