building_culture_variants_tables	4
building	culture	description	icon	subculture	faction	disables	short_description	display_tooltip
wh2_main_lzd_settlement_major_ruin		wh_main_PLACEHOLDER	lizardmen_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_lzd_settlement_major_ruin_coast		wh_main_PLACEHOLDER	lizardmen_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_lzd_settlement_minor_1_coast	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_1	true
wh2_main_lzd_settlement_minor_1	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_1	true
wh2_main_lzd_settlement_minor_2_coast	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_2	true
wh2_main_lzd_settlement_minor_2	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_2	true
wh2_main_lzd_settlement_minor_3_coast	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_3	true
wh2_main_lzd_settlement_minor_3	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_city			false	wh2_main_lzd_settlement_major_3	true
wh2_main_lzd_settlement_minor_ruin		wh_main_PLACEHOLDER	lizardmen_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_lzd_settlement_minor_ruin_coast		wh_main_PLACEHOLDER	lizardmen_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_lzd_skinks_1		wh_main_PLACEHOLDER	lizardmen_skinks			false	wh2_main_lzd_skinks_1	true
wh2_main_lzd_skinks_2		wh_main_PLACEHOLDER	lizardmen_skinks			false	wh2_main_lzd_skinks_2	true
wh2_main_lzd_skinks_3		wh_main_PLACEHOLDER	lizardmen_skinks			false	wh2_main_lzd_skinks_3	true
wh2_main_lzd_slann_1		wh_main_PLACEHOLDER	lizardmen_slann			false	wh2_main_lzd_slann_1	true
wh2_main_lzd_smith_1		wh_main_PLACEHOLDER	lizardmen_smith			false	wh2_main_lzd_smith_1	true
wh2_main_lzd_terradons_1_tiktakto	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_terradons	wh2_main_sc_lzd_lizardmen	wh2_main_lzd_tlaqua	false	wh2_main_lzd_terradon_1	true
wh2_main_lzd_terradons_1	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_terradons	wh2_main_sc_lzd_lizardmen		false	wh2_main_lzd_terradon_1	true
wh2_main_lzd_terradons_1	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_terradons	wh2_main_sc_lzd_lizardmen	wh2_main_lzd_tlaqua	true	%placeholder%	true
wh2_main_lzd_terradons_2_tiktakto	wh2_main_lzd_lizardmen	wh_main_PLACEHOLDER	lizardmen_terradons	wh2_main_sc_lzd_lizardmen	wh2_main_lzd_tlaqua	false	wh2_dlc12_lzd_terradons_2	true
wh2_main_lzd_worship_oldones_1		wh_main_PLACEHOLDER	lizardmen_worship_old_ones			false	wh2_main_lzd_worship_oldones_1	true
wh2_main_lzd_worship_oldones_2		wh_main_PLACEHOLDER	lizardmen_worship_old_ones			false	wh2_main_lzd_worship_oldones_2	true
wh2_main_lzd_worship_oldones_3		wh_main_PLACEHOLDER	lizardmen_worship_old_ones			false	wh2_main_lzd_worship_oldones_3	true
wh2_main_lzd_worship_sotek_1		wh_main_PLACEHOLDER	lizardmen_worship_sotek			false	wh2_main_lzd_worship_sotek_1	true
wh2_main_lzd_worship_sotek_2		wh_main_PLACEHOLDER	lizardmen_worship_sotek			false	wh2_main_lzd_worship_sotek_2	true
wh2_main_lzd_worship_sotek_3		wh_main_PLACEHOLDER	lizardmen_worship_sotek			false	wh2_main_lzd_worship_sotek_3	true
wh2_main_ritual_def_1		wh_main_PLACEHOLDER	wh2_main_ritual_def			false	wh2_main_ritual_def_1	true
wh2_main_ritual_def_2		wh_main_PLACEHOLDER	wh2_main_ritual_def			false	wh2_main_ritual_def_1	true
wh2_main_ritual_hef_1		wh_main_PLACEHOLDER	wh2_main_ritual_hef			false	wh2_main_ritual_hef_1	true
wh2_main_ritual_hef_2		wh_main_PLACEHOLDER	wh2_main_ritual_hef			false	wh2_main_ritual_hef_2	true
wh2_main_ritual_lzd_1		wh_main_PLACEHOLDER	wh2_main_ritual_lzd			false	wh2_main_ritual_lzd_1	true
wh2_main_ritual_lzd_2		wh_main_PLACEHOLDER	wh2_main_ritual_lzd			false	wh2_main_ritual_lzd_2	true
wh2_main_ritual_skv_1		wh_main_PLACEHOLDER	wh2_main_ritual_skv			false	wh2_main_ritual_skv_1	true
wh2_main_ritual_skv_2		wh_main_PLACEHOLDER	wh2_main_ritual_skv			false	wh2_main_ritual_skv_2	true
wh2_main_rogue_outpostnorsca_major_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_1	true
wh2_main_rogue_outpostnorsca_major_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_2	true
wh2_main_rogue_outpostnorsca_major_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_3	true
wh2_main_rogue_outpostnorsca_major_coast_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_1	true
wh2_main_rogue_outpostnorsca_major_coast_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_2	true
wh2_main_rogue_outpostnorsca_major_coast_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_3	true
wh2_main_rogue_outpostnorsca_major_coast_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_outpostnorsca_minor_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_1	true
wh2_main_rogue_outpostnorsca_minor_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_2	true
wh2_main_rogue_outpostnorsca_minor_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_3	true
wh2_main_rogue_outpostnorsca_minor_coast_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_1	true
wh2_main_rogue_outpostnorsca_minor_coast_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_2	true
wh2_main_rogue_outpostnorsca_minor_coast_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh_main_nor_settlement_minor_3	true
wh2_main_rogue_outpostnorsca_minor_coast_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_outpostnorsca_minor_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_outpostnorsca_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_port_1		wh_main_PLACEHOLDER	empire_port			false	wh_main_emp_port_1	true
wh2_main_rogue_port_2		wh_main_PLACEHOLDER	empire_port			false	wh_main_emp_port_2	true
wh2_main_rogue_port_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_human_port_ruin	true
wh2_main_rogue_settlement_major_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_1	true
wh2_main_rogue_settlement_major_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_2	true
wh2_main_rogue_settlement_major_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_3	true
wh2_main_rogue_settlement_major_coast_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_1	true
wh2_main_rogue_settlement_major_coast_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_2	true
wh2_main_rogue_settlement_major_coast_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_3	true
wh2_main_rogue_settlement_major_coast_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_settlement_minor_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_1	true
wh2_main_rogue_settlement_minor_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_2	true
wh2_main_rogue_settlement_minor_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_3	true
wh2_main_rogue_settlement_minor_coast_1		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_1	true
wh2_main_rogue_settlement_minor_coast_2		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_2	true
wh2_main_rogue_settlement_minor_coast_3		wh_main_PLACEHOLDER	rogue_army_settled_in_settlement			false	wh2_main_rogue_settlement_major_3	true
wh2_main_rogue_settlement_minor_coast_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_settlement_minor_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_rogue_settlement_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_savageorc_defence_norsca_1		wh_main_PLACEHOLDER	greenskins_garrison			false	wh_main_grn_garrison_1	true
wh2_main_sch_special_parravon_peaks_brt_1		wh_main_PLACEHOLDER	tmb_bret_pegasus			false	wh2_main_sch_special_parravon_peaks	true
wh2_main_sch_special_parravon_peaks_hef_1		wh_main_PLACEHOLDER	tmb_bret_pegasus			false	wh2_main_sch_special_parravon_peaks	true
wh2_main_sch_special_parravon_peaks_wef_1		wh_main_PLACEHOLDER	tmb_bret_pegasus			false	wh2_main_sch_special_parravon_peaks	true
wh2_main_sch_special_settlement_gaean_vale_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_gaean_vale_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_gaean_vale_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_gaean_vale_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_hellpit_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_hellpit_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_hellpit_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_hellpit_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_hexoatl_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_hexoatl_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_hexoatl_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_hexoatl_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_itza_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_itza_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_itza_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_itza_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_khemri_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_khemri_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_khemri_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_khemri_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_lahmia_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_lahmia_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_lahmia_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_lahmia_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_lothern_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_lothern_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_lothern_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_lothern_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_naggarond_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_naggarond_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_naggarond_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_naggarond_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_sch_special_settlement_skavenblight_norscaruin_khorne		wh_main_PLACEHOLDER	nor_ruin_hound			false	wh_main_nor_monolith_hound	true
wh2_main_sch_special_settlement_skavenblight_norscaruin_nurgle		wh_main_PLACEHOLDER	nor_ruin_crow			false	wh_main_nor_monolith_crow	true
wh2_main_sch_special_settlement_skavenblight_norscaruin_slaanesh		wh_main_PLACEHOLDER	nor_serpent_ruin			false	wh_main_nor_monolith_serpent	true
wh2_main_sch_special_settlement_skavenblight_norscaruin_tzeentch		wh_main_PLACEHOLDER	nor_ruin_eagle			false	wh_main_nor_monolith_eagle	true
wh2_main_skv_assassins_1		wh_main_PLACEHOLDER	skaven_assassins			false	wh2_main_skv_assassins_1	true
wh2_main_skv_assassins_2		wh_main_PLACEHOLDER	skaven_assassins			false	wh2_main_skv_assassins_3	true
wh2_main_skv_assassins_3		wh_main_PLACEHOLDER	skaven_assassins			false	wh2_main_skv_assassins_2	true
wh2_main_skv_clanrats_1		wh_main_PLACEHOLDER	skaven_slaves			false	wh2_main_skv_clanrats_1	true
wh2_main_skv_clanrats_2		wh_main_PLACEHOLDER	skaven_slaves			false	wh2_main_skv_clanrats_2	true
wh2_main_skv_clanrats_3		wh_main_PLACEHOLDER	skaven_slaves			false	wh2_main_skv_clanrats_3	true
wh2_main_skv_defence_major_1		wh_main_PLACEHOLDER	skaven_defence_major			false	wh2_main_skv_defence_major_1	true
wh2_main_skv_defence_major_2		wh_main_PLACEHOLDER	skaven_defence_major			false	wh2_main_skv_defence_major_2	true
wh2_main_skv_defence_major_3		wh_main_PLACEHOLDER	skaven_defence_major			false	wh2_main_skv_defence_major_3	true
wh2_main_skv_defence_minor_1		wh_main_PLACEHOLDER	skaven_defence_minor			false	wh2_main_skv_defence_minor_1	true
wh2_main_skv_defence_minor_2		wh_main_PLACEHOLDER	skaven_defence_minor			false	wh2_main_skv_defence_minor_2	true
wh2_main_skv_defence_norsca_1		wh_main_PLACEHOLDER	skaven_defence_minor			false	wh2_main_skv_defence_major_1	true
wh2_main_skv_energy_1		wh_main_PLACEHOLDER	skaven_energy			false	wh2_main_skv_energy_1	true
wh2_main_skv_energy_2		wh_main_PLACEHOLDER	skaven_energy			false	wh2_main_skv_energy_2	true
wh2_main_skv_energy_3		wh_main_PLACEHOLDER	skaven_energy			false	wh2_main_skv_energy_3	true
wh2_main_skv_energy_4		wh_main_PLACEHOLDER	skaven_energy			false	wh2_main_skv_energy_4	true
wh2_main_skv_energy_5		wh_main_PLACEHOLDER	skaven_energy			false	wh2_main_skv_energy_5	true
wh2_main_skv_engineers_1		wh_main_PLACEHOLDER	skaven_engineers			false	wh2_main_skv_engineers_1	true
wh2_main_skv_engineers_2		wh_main_PLACEHOLDER	skaven_engineers			false	wh2_main_skv_engineers_2	true
wh2_main_skv_engineers_3		wh_main_PLACEHOLDER	skaven_engineers			false	wh2_main_skv_engineers_3	true
wh2_main_skv_farm_1		wh_main_PLACEHOLDER	skaven_breeding			false	wh2_main_skv_farm_1	true
wh2_main_skv_farm_2		wh_main_PLACEHOLDER	skaven_breeding			false	wh2_main_skv_farm_2	true
wh2_main_skv_farm_3		wh_main_PLACEHOLDER	skaven_breeding			false	wh2_main_skv_farm_3	true
wh2_main_skv_monsters_1		wh_main_PLACEHOLDER	skaven_monsters			false	wh2_main_skv_monsters_1	true
wh2_main_skv_monsters_2		wh_main_PLACEHOLDER	skaven_monsters			false	wh2_main_skv_monsters_2	true
wh2_main_skv_order_1		wh_main_PLACEHOLDER	skaven_leadership			false	wh2_main_skv_order_1	true
wh2_main_skv_order_2		wh_main_PLACEHOLDER	skaven_leadership			false	wh2_main_skv_order_2	true
wh2_main_skv_order_3		wh_main_PLACEHOLDER	skaven_leadership			false	wh2_main_skv_order_3	true
wh2_main_skv_outpostnorsca_major_1		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_1	true
wh2_main_skv_outpostnorsca_major_1_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_1	true
wh2_main_skv_outpostnorsca_major_2		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_2	true
wh2_main_skv_outpostnorsca_major_2_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_2	true
wh2_main_skv_outpostnorsca_major_3		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_3	true
wh2_main_skv_outpostnorsca_major_3_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_3	true
wh2_main_skv_outpostnorsca_major_4		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_4	true
wh2_main_skv_outpostnorsca_major_4_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_4	true
wh2_main_skv_outpostnorsca_major_5		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_5	true
wh2_main_skv_outpostnorsca_major_5_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_5	true
wh2_main_skv_outpostnorsca_major_coast_ruin		wh_main_PLACEHOLDER	skaven_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_skv_outpostnorsca_major_ruin		wh_main_PLACEHOLDER	skaven_city_ruin			false	wh_main_settlement_major_ruin	true
wh2_main_skv_outpostnorsca_minor_1		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_1	true
wh2_main_skv_outpostnorsca_minor_1_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_1	true
wh2_main_skv_outpostnorsca_minor_2		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_2	true
wh2_main_skv_outpostnorsca_minor_2_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_2	true
wh2_main_skv_outpostnorsca_minor_3		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_3	true
wh2_main_skv_outpostnorsca_minor_3_coast		wh_main_PLACEHOLDER	skaven_city			false	wh2_main_skv_settlement_major_3	true
wh2_main_skv_outpostnorsca_minor_coast_ruin		wh_main_PLACEHOLDER	skaven_city_ruin			false	wh_main_settlement_minor_ruin	true
wh2_main_skv_outpostnorsca_minor_ruin		wh_main_PLACEHOLDER	skaven_city_ruin			false	wh_main_settlement_minor_ruin	true
wh2_main_skv_plagues_1		wh_main_PLACEHOLDER	skaven_plague			false	wh2_main_skv_plagues_1	true
wh2_main_skv_plagues_2		wh_main_PLACEHOLDER	skaven_plague			false	wh2_main_skv_plagues_2	true
wh2_main_skv_plagues_3		wh_main_PLACEHOLDER	skaven_plague			false	wh2_main_skv_plagues_3	true
wh2_main_skv_port_1		wh_main_PLACEHOLDER	skaven_port			false	wh2_main_skv_port_1	true
wh2_main_skv_port_2		wh_main_PLACEHOLDER	skaven_port			false	wh2_main_skv_port_2	true
wh2_main_skv_port_3		wh_main_PLACEHOLDER	skaven_port			false	wh2_main_skv_port_3	true
wh2_main_skv_port_ruin		wh_main_PLACEHOLDER	skaven_city_ruin			false	wh_main_human_port_ruin	true
wh2_main_skv_resource_animals_1		wh_main_PLACEHOLDER	skaven_resource_animals			false	wh2_main_skv_resource_animals_1	true
wh2_main_skv_resource_animals_2		wh_main_PLACEHOLDER	skaven_resource_animals			false	wh2_main_skv_resource_animals_2	true
wh2_main_skv_resource_animals_3		wh_main_PLACEHOLDER	skaven_resource_animals			false	wh2_main_skv_resource_animals_3	true
wh2_main_skv_resource_dyes_1		wh_main_PLACEHOLDER	skaven_resource_dyes			false	wh2_main_skv_resource_dyes_1	true
wh2_main_skv_resource_dyes_2		wh_main_PLACEHOLDER	skaven_resource_dyes			false	wh_main_dwf_resource_dyes_2	true
wh2_main_skv_resource_dyes_3		wh_main_PLACEHOLDER	skaven_resource_dyes			false	wh2_main_skv_resource_dyes_3	true
