campaign_group_members_tables	1
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDarkElves	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDwarf	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDwarf	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDwarf_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionEmpire	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionEmpire	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionGreenskin	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionHighElves	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionHighElves	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionLizardmen	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionLizardmen_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionLizardmen_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionLizardmen_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionSkaven	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionSkaven	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionSkaven_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionSkaven_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionSkaven_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionSkaven_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionTombKings	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionTombKings	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionTombKings_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionTombKings_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionTombKings_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionTombKings_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionVamp	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionVamp	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionVamp_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionVamp_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionVamp_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionVamp_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionWoodElves	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionWoodElves	9
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionWoodElves_&_Negative	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionWoodElves_&_Negative	25
diplomacy_FactionGroup_LZD_Saurus2_&_OtherFactionWoodElves_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_OtherFactionWoodElves_&_Positive	25
diplomacy_FactionGroup_LZD_Saurus2_&_Positive	diplomacy_FactionGroup_LZD_Saurus2_Faction_Xlanhuapec_&_Positive	24
diplomacy_FactionGroup_LZD_SlannPriest1	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti	8
diplomacy_FactionGroup_LZD_SlannPriest1_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_Negative	24
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBeastmen	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBeastmen_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBeastmen_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBretonnia	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBretonnia_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionBretonnia_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionChaos	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionChaos_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionChaos_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDwarf	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDwarf_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionEmpire	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionHighElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionLizardmen_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionLizardmen_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionSkaven	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionSkaven_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionSkaven_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionTombKings	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionTombKings_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionTombKings_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionVamp	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionVamp_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionVamp_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionWoodElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionWoodElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_OtherFactionWoodElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_SentinelsofXeti_&_Positive	24
diplomacy_FactionGroup_LZD_SlannPriest1	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua	8
diplomacy_FactionGroup_LZD_SlannPriest1_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_Negative	24
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBeastmen	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBeastmen_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBeastmen_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBeastmen_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBretonnia	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBretonnia_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionBretonnia_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionBretonnia_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionChaos	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionChaos_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionChaos_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionChaos_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDwarf	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDwarf_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionEmpire	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionHighElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionLizardmen_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionLizardmen_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionLizardmen_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionSkaven	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionSkaven_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionSkaven_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionSkaven_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionTombKings	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionTombKings_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionTombKings_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionTombKings_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionVamp	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionVamp_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionVamp_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionVamp_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionWoodElves	9
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionWoodElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_OtherFactionWoodElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_OtherFactionWoodElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest1_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest1_Faction_Teotiqua_&_Positive	24
diplomacy_FactionGroup_LZD_SlannPriest2	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan	8
diplomacy_FactionGroup_LZD_SlannPriest2_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_Negative	24
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBeastmen	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBeastmen	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBeastmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBeastmen_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBeastmen_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBeastmen_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBretonnia	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBretonnia	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBretonnia_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBretonnia_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionBretonnia_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionBretonnia_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionChaos	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionChaos	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionChaos_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionChaos_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionChaos_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionChaos_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDarkElves	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDarkElves	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDarkElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDarkElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDarkElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDarkElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDwarf	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDwarf	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDwarf_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDwarf_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionDwarf_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionDwarf_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionEmpire	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionEmpire	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionEmpire_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionEmpire_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionEmpire_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionEmpire_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionGreenskin	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionGreenskin	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionGreenskin_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionGreenskin_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionGreenskin_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionGreenskin_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionHighElves	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionHighElves	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionHighElves_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionHighElves_&_Negative	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionHighElves_&_Positive	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionHighElves_&_Positive	25
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionLizardmen	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionLizardmen	9
diplomacy_FactionGroup_LZD_SlannPriest2_&_OtherFactionLizardmen_&_Negative	diplomacy_FactionGroup_LZD_SlannPriest2_Faction_Tlaxtlan_&_OtherFactionLizardmen_&_Negative	25
